time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2019-05-03 1:00:00,0.0,0.0,0,0
2019-05-03 2:00:00,0.0,0.0,0,0
2019-05-03 3:00:00,0.0,0.0,0,0
2019-05-03 4:00:00,0.0,0.0,0,0
2019-05-03 5:00:00,0.0,0.0,0,0
2019-05-03 6:00:00,0.0,0.0,0,0
2019-05-03 7:00:00,13.0,14.0,3,16
2019-05-03 8:00:00,60.0,66.0,65,75
2019-05-03 9:00:00,198.0,179.0,262,175
2019-05-03 10:00:00,369.0,302.0,457,250
2019-05-03 11:00:00,515.0,392.0,602,302
2019-05-03 12:00:00,602.0,447.0,691,345
2019-05-03 13:00:00,648.0,476.0,733,363
2019-05-03 14:00:00,657.0,475.0,740,349
2019-05-03 15:00:00,647.0,445.0,718,319
2019-05-03 16:00:00,555.0,372.0,607,264
2019-05-03 17:00:00,415.0,266.0,446,178
2019-05-03 18:00:00,242.0,141.0,245,80
2019-05-03 19:00:00,76.0,32.0,57,12
2019-05-03 20:00:00,2.0,0.0,0,0
2019-05-03 21:00:00,0.0,0.0,0,0
2019-05-03 22:00:00,0.0,0.0,0,0
2019-05-03 23:00:00,0.0,0.0,0,0
2019-05-03 24:00:00,0.0,0.0,0,0
2019-05-04 1:00:00,0.0,0.0,0,0
2019-05-04 2:00:00,0.0,0.0,0,0
2019-05-04 3:00:00,0.0,0.0,0,0
2019-05-04 4:00:00,0.0,0.0,0,0
2019-05-04 5:00:00,0.0,0.0,0,0
2019-05-04 6:00:00,0.0,0.0,0,0
2019-05-04 7:00:00,22.0,21.0,23,19
2019-05-04 8:00:00,89.0,79.0,102,75
2019-05-04 9:00:00,180.0,160.0,242,164
2019-05-04 10:00:00,344.0,265.0,404,240
2019-05-04 11:00:00,405.0,294.0,453,289
2019-05-04 12:00:00,415.0,288.0,444,322
2019-05-04 13:00:00,421.0,311.0,494,337
2019-05-04 14:00:00,584.0,420.0,663,309
2019-05-04 15:00:00,568.0,388.0,626,263
2019-05-04 16:00:00,402.0,261.0,429,219
2019-05-04 17:00:00,378.0,246.0,405,145
2019-05-04 18:00:00,218.0,129.0,218,68
2019-05-04 19:00:00,70.0,33.0,49,17
2019-05-04 20:00:00,2.0,0.0,0,0
2019-05-04 21:00:00,0.0,0.0,0,0
2019-05-04 22:00:00,0.0,0.0,0,0
2019-05-04 23:00:00,0.0,0.0,0,0
2019-05-04 24:00:00,0.0,0.0,0,0
2019-05-05 1:00:00,0.0,0.0,0,0
2019-05-05 2:00:00,0.0,0.0,0,0
2019-05-05 3:00:00,0.0,0.0,0,0
2019-05-05 4:00:00,0.0,0.0,0,0
2019-05-05 5:00:00,0.0,0.0,0,0
2019-05-05 6:00:00,0.0,0.0,0,0
2019-05-05 7:00:00,16.0,18.0,17,16
2019-05-05 8:00:00,70.0,69.0,82,83
2019-05-05 9:00:00,204.0,168.0,246,125
2019-05-05 10:00:00,352.0,297.0,444,195
2019-05-05 11:00:00,499.0,388.0,585,264
2019-05-05 12:00:00,592.0,433.0,675,313
2019-05-05 13:00:00,638.0,462.0,728,337
2019-05-05 14:00:00,654.0,470.0,741,326
2019-05-05 15:00:00,641.0,443.0,711,302
2019-05-05 16:00:00,553.0,373.0,608,245
2019-05-05 17:00:00,393.0,247.0,411,163
2019-05-05 18:00:00,217.0,127.0,221,75
2019-05-05 19:00:00,80.0,39.0,73,13
2019-05-05 20:00:00,8.0,1.0,0,0
2019-05-05 21:00:00,0.0,0.0,0,0
2019-05-05 22:00:00,0.0,0.0,0,0
2019-05-05 23:00:00,0.0,0.0,0,0
2019-05-05 24:00:00,0.0,0.0,0,0
2019-05-06 1:00:00,0.0,0.0,0,0
2019-05-06 2:00:00,0.0,0.0,0,0
2019-05-06 3:00:00,0.0,0.0,0,0
2019-05-06 4:00:00,0.0,0.0,0,0
2019-05-06 5:00:00,0.0,0.0,0,0
2019-05-06 6:00:00,0.0,0.0,0,0
2019-05-06 7:00:00,9.0,10.0,0,15
2019-05-06 8:00:00,52.0,64.0,37,83
2019-05-06 9:00:00,215.0,196.0,278,171
2019-05-06 10:00:00,398.0,335.0,495,143
2019-05-06 11:00:00,548.0,432.0,646,170
2019-05-06 12:00:00,651.0,497.0,743,362
2019-05-06 13:00:00,705.0,523.0,792,383
2019-05-06 14:00:00,717.0,516.0,798,348
2019-05-06 15:00:00,692.0,482.0,768,295
2019-05-06 16:00:00,599.0,420.0,673,86
2019-05-06 17:00:00,468.0,315.0,515,67
2019-05-06 18:00:00,297.0,179.0,306,35
2019-05-06 19:00:00,101.0,43.0,84,8
2019-05-06 20:00:00,4.0,0.0,0,0
2019-05-06 21:00:00,0.0,0.0,0,0
2019-05-06 22:00:00,0.0,0.0,0,0
2019-05-06 23:00:00,0.0,0.0,0,0
2019-05-06 24:00:00,0.0,0.0,0,0
2019-05-07 1:00:00,0.0,0.0,0,0
2019-05-07 2:00:00,0.0,0.0,0,0
2019-05-07 3:00:00,0.0,0.0,0,0
2019-05-07 4:00:00,0.0,0.0,0,0
2019-05-07 5:00:00,0.0,0.0,0,0
2019-05-07 6:00:00,0.0,0.0,0,0
2019-05-07 7:00:00,13.0,14.0,0,20
2019-05-07 8:00:00,60.0,68.0,57,81
2019-05-07 9:00:00,202.0,185.0,268,182
2019-05-07 10:00:00,372.0,309.0,472,257
2019-05-07 11:00:00,518.0,400.0,622,308
2019-05-07 12:00:00,626.0,460.0,733,348
2019-05-07 13:00:00,669.0,490.0,773,365
2019-05-07 14:00:00,677.0,487.0,775,355
2019-05-07 15:00:00,654.0,457.0,736,313
2019-05-07 16:00:00,567.0,390.0,631,269
2019-05-07 17:00:00,430.0,285.0,469,184
2019-05-07 18:00:00,266.0,161.0,274,83
2019-05-07 19:00:00,90.0,40.0,74,13
2019-05-07 20:00:00,4.0,0.0,0,0
2019-05-07 21:00:00,0.0,0.0,0,0
2019-05-07 22:00:00,0.0,0.0,0,0
2019-05-07 23:00:00,0.0,0.0,0,0
2019-05-07 24:00:00,0.0,0.0,0,0
2019-05-08 1:00:00,0.0,0.0,0,0
2019-05-08 2:00:00,0.0,0.0,0,0
2019-05-08 3:00:00,0.0,0.0,0,0
2019-05-08 4:00:00,0.0,0.0,0,0
2019-05-08 5:00:00,0.0,0.0,0,0
2019-05-08 6:00:00,0.0,0.0,0,1
2019-05-08 7:00:00,26.0,27.0,28,17
2019-05-08 8:00:00,85.0,81.0,97,79
2019-05-08 9:00:00,185.0,160.0,239,164
2019-05-08 10:00:00,344.0,288.0,445,256
2019-05-08 11:00:00,469.0,366.0,572,302
2019-05-08 12:00:00,608.0,432.0,682,304
2019-05-08 13:00:00,523.0,372.0,587,310
2019-05-08 14:00:00,587.0,430.0,690,280
2019-05-08 15:00:00,582.0,407.0,647,233
2019-05-08 16:00:00,431.0,284.0,460,169
2019-05-08 17:00:00,293.0,181.0,287,107
2019-05-08 18:00:00,159.0,102.0,168,64
2019-05-08 19:00:00,47.0,23.0,30,10
2019-05-08 20:00:00,3.0,0.0,0,0
2019-05-08 21:00:00,0.0,0.0,0,0
2019-05-08 22:00:00,0.0,0.0,0,0
2019-05-08 23:00:00,0.0,0.0,0,0
2019-05-08 24:00:00,0.0,0.0,0,0
2019-05-09 1:00:00,0.0,0.0,0,0
2019-05-09 2:00:00,0.0,0.0,0,0
2019-05-09 3:00:00,0.0,0.0,0,0
2019-05-09 4:00:00,0.0,0.0,0,0
2019-05-09 5:00:00,0.0,0.0,0,0
2019-05-09 6:00:00,0.0,0.0,0,0
2019-05-09 7:00:00,16.0,17.0,11,16
2019-05-09 8:00:00,75.0,74.0,84,77
2019-05-09 9:00:00,196.0,169.0,251,178
2019-05-09 10:00:00,306.0,238.0,368,226
2019-05-09 11:00:00,444.0,345.0,547,173
2019-05-09 12:00:00,572.0,420.0,662,318
2019-05-09 13:00:00,617.0,458.0,727,259
2019-05-09 14:00:00,665.0,477.0,751,228
2019-05-09 15:00:00,646.0,447.0,717,307
2019-05-09 16:00:00,558.0,377.0,614,260
2019-05-09 17:00:00,430.0,285.0,471,174
2019-05-09 18:00:00,267.0,160.0,275,80
2019-05-09 19:00:00,92.0,40.0,77,13
2019-05-09 20:00:00,5.0,1.0,0,0
2019-05-09 21:00:00,0.0,0.0,0,0
2019-05-09 22:00:00,0.0,0.0,0,0
2019-05-09 23:00:00,0.0,0.0,0,0
2019-05-09 24:00:00,0.0,0.0,0,0
2019-05-10 1:00:00,0.0,0.0,0,0
2019-05-10 2:00:00,0.0,0.0,0,0
2019-05-10 3:00:00,0.0,0.0,0,0
2019-05-10 4:00:00,0.0,0.0,0,0
2019-05-10 5:00:00,0.0,0.0,0,0
2019-05-10 6:00:00,0.0,0.0,0,0
2019-05-10 7:00:00,15.0,18.0,3,24
2019-05-10 8:00:00,65.0,72.0,67,83
2019-05-10 9:00:00,202.0,183.0,262,145
2019-05-10 10:00:00,370.0,302.0,460,227
2019-05-10 11:00:00,510.0,394.0,600,298
2019-05-10 12:00:00,597.0,452.0,689,336
2019-05-10 13:00:00,645.0,481.0,737,348
2019-05-10 14:00:00,662.0,477.0,744,336
2019-05-10 15:00:00,636.0,444.0,701,307
2019-05-10 16:00:00,512.0,335.0,546,212
2019-05-10 17:00:00,348.0,214.0,341,154
2019-05-10 18:00:00,180.0,117.0,207,73
2019-05-10 19:00:00,86.0,37.0,64,16
2019-05-10 20:00:00,3.0,0.0,0,0
2019-05-10 21:00:00,0.0,0.0,0,0
2019-05-10 22:00:00,0.0,0.0,0,0
2019-05-10 23:00:00,0.0,0.0,0,0
2019-05-10 24:00:00,0.0,0.0,0,0
2019-05-11 1:00:00,0.0,0.0,0,0
2019-05-11 2:00:00,0.0,0.0,0,0
2019-05-11 3:00:00,0.0,0.0,0,0
2019-05-11 4:00:00,0.0,0.0,0,0
2019-05-11 5:00:00,0.0,0.0,0,0
2019-05-11 6:00:00,0.0,0.0,0,0
2019-05-11 7:00:00,15.0,17.0,7,21
2019-05-11 8:00:00,64.0,71.0,68,80
2019-05-11 9:00:00,196.0,176.0,254,171
2019-05-11 10:00:00,359.0,293.0,446,240
2019-05-11 11:00:00,503.0,381.0,590,294
2019-05-11 12:00:00,593.0,440.0,681,333
2019-05-11 13:00:00,628.0,458.0,716,351
2019-05-11 14:00:00,660.0,470.0,749,340
2019-05-11 15:00:00,630.0,434.0,694,311
2019-05-11 16:00:00,489.0,316.0,510,260
2019-05-11 17:00:00,346.0,234.0,386,180
2019-05-11 18:00:00,261.0,153.0,267,70
2019-05-11 19:00:00,95.0,40.0,78,17
2019-05-11 20:00:00,6.0,0.0,0,0
2019-05-11 21:00:00,0.0,0.0,0,0
2019-05-11 22:00:00,0.0,0.0,0,0
2019-05-11 23:00:00,0.0,0.0,0,0
2019-05-11 24:00:00,0.0,0.0,0,0
2019-05-12 1:00:00,0.0,0.0,0,0
2019-05-12 2:00:00,0.0,0.0,0,0
2019-05-12 3:00:00,0.0,0.0,0,0
2019-05-12 4:00:00,0.0,0.0,0,0
2019-05-12 5:00:00,0.0,0.0,0,0
2019-05-12 6:00:00,0.0,0.0,0,0
2019-05-12 7:00:00,29.0,27.0,32,16
2019-05-12 8:00:00,92.0,82.0,118,50
2019-05-12 9:00:00,173.0,142.0,218,125
2019-05-12 10:00:00,318.0,243.0,373,241
2019-05-12 11:00:00,376.0,283.0,448,301
2019-05-12 12:00:00,514.0,380.0,593,334
2019-05-12 13:00:00,559.0,392.0,603,353
2019-05-12 14:00:00,586.0,428.0,676,348
2019-05-12 15:00:00,591.0,418.0,656,318
2019-05-12 16:00:00,519.0,353.0,564,257
2019-05-12 17:00:00,395.0,256.0,419,178
2019-05-12 18:00:00,229.0,135.0,227,70
2019-05-12 19:00:00,80.0,36.0,65,15
2019-05-12 20:00:00,6.0,1.0,0,0
2019-05-12 21:00:00,0.0,0.0,0,0
2019-05-12 22:00:00,0.0,0.0,0,0
2019-05-12 23:00:00,0.0,0.0,0,0
2019-05-12 24:00:00,0.0,0.0,0,0
2019-05-13 1:00:00,0.0,0.0,0,0
2019-05-13 2:00:00,0.0,0.0,0,0
2019-05-13 3:00:00,0.0,0.0,0,0
2019-05-13 4:00:00,0.0,0.0,0,0
2019-05-13 5:00:00,0.0,0.0,0,0
2019-05-13 6:00:00,0.0,0.0,0,0
2019-05-13 7:00:00,21.0,22.0,18,27
2019-05-13 8:00:00,78.0,75.0,97,84
2019-05-13 9:00:00,170.0,129.0,197,157
2019-05-13 10:00:00,207.0,151.0,237,234
2019-05-13 11:00:00,234.0,179.0,280,293
2019-05-13 12:00:00,232.0,149.0,230,327
2019-05-13 13:00:00,246.0,189.0,309,320
2019-05-13 14:00:00,263.0,176.0,276,317
2019-05-13 15:00:00,120.0,81.0,123,234
2019-05-13 16:00:00,128.0,85.0,129,187
2019-05-13 17:00:00,77.0,52.0,84,131
2019-05-13 18:00:00,24.0,11.0,12,57
2019-05-13 19:00:00,3.0,0.0,0,8
2019-05-13 20:00:00,0.0,0.0,0,0
2019-05-13 21:00:00,0.0,0.0,0,0
2019-05-13 22:00:00,0.0,0.0,0,0
2019-05-13 23:00:00,0.0,0.0,0,0
2019-05-13 24:00:00,0.0,0.0,0,0
2019-05-14 1:00:00,0.0,0.0,0,0
2019-05-14 2:00:00,0.0,0.0,0,0
2019-05-14 3:00:00,0.0,0.0,0,0
2019-05-14 4:00:00,0.0,0.0,0,0
2019-05-14 5:00:00,0.0,0.0,0,0
2019-05-14 6:00:00,0.0,0.0,0,0
2019-05-14 7:00:00,20.0,21.0,19,10
2019-05-14 8:00:00,81.0,75.0,87,40
2019-05-14 9:00:00,190.0,169.0,248,130
2019-05-14 10:00:00,348.0,282.0,432,202
2019-05-14 11:00:00,484.0,369.0,571,249
2019-05-14 12:00:00,572.0,426.0,661,227
2019-05-14 13:00:00,613.0,446.0,691,217
2019-05-14 14:00:00,612.0,446.0,687,102
2019-05-14 15:00:00,572.0,391.0,620,275
2019-05-14 16:00:00,492.0,339.0,536,227
2019-05-14 17:00:00,385.0,254.0,415,165
2019-05-14 18:00:00,253.0,150.0,254,75
2019-05-14 19:00:00,78.0,34.0,63,18
2019-05-14 20:00:00,6.0,1.0,0,0
2019-05-14 21:00:00,0.0,0.0,0,0
2019-05-14 22:00:00,0.0,0.0,0,0
2019-05-14 23:00:00,0.0,0.0,0,0
2019-05-14 24:00:00,0.0,0.0,0,0
2019-05-15 1:00:00,0.0,0.0,0,0
2019-05-15 2:00:00,0.0,0.0,0,0
2019-05-15 3:00:00,0.0,0.0,0,0
2019-05-15 4:00:00,0.0,0.0,0,0
2019-05-15 5:00:00,0.0,0.0,0,0
2019-05-15 6:00:00,0.0,0.0,0,0
2019-05-15 7:00:00,21.0,19.0,25,22
2019-05-15 8:00:00,84.0,70.0,109,75
2019-05-15 9:00:00,145.0,121.0,188,150
2019-05-15 10:00:00,313.0,259.0,403,204
2019-05-15 11:00:00,465.0,352.0,547,233
2019-05-15 12:00:00,558.0,406.0,634,302
2019-05-15 13:00:00,607.0,441.0,684,303
2019-05-15 14:00:00,612.0,439.0,694,261
2019-05-15 15:00:00,588.0,413.0,651,260
2019-05-15 16:00:00,517.0,348.0,558,170
2019-05-15 17:00:00,381.0,246.0,405,95
2019-05-15 18:00:00,218.0,126.0,216,70
2019-05-15 19:00:00,70.0,32.0,55,12
2019-05-15 20:00:00,5.0,1.0,0,0
2019-05-15 21:00:00,0.0,0.0,0,0
2019-05-15 22:00:00,0.0,0.0,0,0
2019-05-15 23:00:00,0.0,0.0,0,0
2019-05-15 24:00:00,0.0,0.0,0,0
2019-05-16 1:00:00,0.0,0.0,0,0
2019-05-16 2:00:00,0.0,0.0,0,0
2019-05-16 3:00:00,0.0,0.0,0,0
2019-05-16 4:00:00,0.0,0.0,0,0
2019-05-16 5:00:00,0.0,0.0,0,0
2019-05-16 6:00:00,0.0,0.0,0,1
2019-05-16 7:00:00,25.0,23.0,29,31
2019-05-16 8:00:00,78.0,72.0,87,83
2019-05-16 9:00:00,192.0,165.0,246,160
2019-05-16 10:00:00,338.0,274.0,422,222
2019-05-16 11:00:00,471.0,357.0,558,262
2019-05-16 12:00:00,557.0,414.0,645,234
2019-05-16 13:00:00,607.0,438.0,683,336
2019-05-16 14:00:00,602.0,423.0,672,329
2019-05-16 15:00:00,575.0,388.0,625,298
2019-05-16 16:00:00,444.0,289.0,472,212
2019-05-16 17:00:00,373.0,244.0,407,157
2019-05-16 18:00:00,227.0,129.0,229,75
2019-05-16 19:00:00,81.0,34.0,68,19
2019-05-16 20:00:00,5.0,0.0,0,0
2019-05-16 21:00:00,0.0,0.0,0,0
2019-05-16 22:00:00,0.0,0.0,0,0
2019-05-16 23:00:00,0.0,0.0,0,0
2019-05-16 24:00:00,0.0,0.0,0,0
2019-05-17 1:00:00,0.0,0.0,0,0
2019-05-17 2:00:00,0.0,0.0,0,0
2019-05-17 3:00:00,0.0,0.0,0,0
2019-05-17 4:00:00,0.0,0.0,0,0
2019-05-17 5:00:00,0.0,0.0,0,0
2019-05-17 6:00:00,0.0,0.0,0,1
2019-05-17 7:00:00,21.0,18.0,21,18
2019-05-17 8:00:00,75.0,66.0,97,81
2019-05-17 9:00:00,200.0,161.0,250,168
2019-05-17 10:00:00,315.0,232.0,364,240
2019-05-17 11:00:00,303.0,214.0,343,288
2019-05-17 12:00:00,276.0,176.0,275,322
2019-05-17 13:00:00,209.0,149.0,234,330
2019-05-17 14:00:00,196.0,134.0,212,196
2019-05-17 15:00:00,140.0,92.0,146,133
2019-05-17 16:00:00,112.0,77.0,128,117
2019-05-17 17:00:00,91.0,54.0,89,104
2019-05-17 18:00:00,50.0,30.0,51,50
2019-05-17 19:00:00,22.0,8.0,8,13
2019-05-17 20:00:00,1.0,0.0,0,0
2019-05-17 21:00:00,0.0,0.0,0,0
2019-05-17 22:00:00,0.0,0.0,0,0
2019-05-17 23:00:00,0.0,0.0,0,0
2019-05-17 24:00:00,0.0,0.0,0,0
2019-05-18 1:00:00,0.0,0.0,0,0
2019-05-18 2:00:00,0.0,0.0,0,0
2019-05-18 3:00:00,0.0,0.0,0,0
2019-05-18 4:00:00,0.0,0.0,0,0
2019-05-18 5:00:00,0.0,0.0,0,0
2019-05-18 6:00:00,0.0,0.0,0,0
2019-05-18 7:00:00,13.0,13.0,19,2
2019-05-18 8:00:00,57.0,45.0,76,14
2019-05-18 9:00:00,165.0,136.0,202,25
2019-05-18 10:00:00,276.0,222.0,329,29
2019-05-18 11:00:00,247.0,163.0,255,51
2019-05-18 12:00:00,285.0,193.0,306,87
2019-05-18 13:00:00,374.0,259.0,422,78
2019-05-18 14:00:00,294.0,213.0,340,53
2019-05-18 15:00:00,286.0,188.0,290,27
2019-05-18 16:00:00,268.0,199.0,308,24
2019-05-18 17:00:00,216.0,132.0,204,14
2019-05-18 18:00:00,63.0,31.0,48,7
2019-05-18 19:00:00,18.0,8.0,1,1
2019-05-18 20:00:00,2.0,0.0,0,0
2019-05-18 21:00:00,0.0,0.0,0,0
2019-05-18 22:00:00,0.0,0.0,0,0
2019-05-18 23:00:00,0.0,0.0,0,0
2019-05-18 24:00:00,0.0,0.0,0,0
2019-05-19 1:00:00,0.0,0.0,0,0
2019-05-19 2:00:00,0.0,0.0,0,0
2019-05-19 3:00:00,0.0,0.0,0,0
2019-05-19 4:00:00,0.0,0.0,0,0
2019-05-19 5:00:00,0.0,0.0,0,0
2019-05-19 6:00:00,0.0,0.0,0,0
2019-05-19 7:00:00,5.0,4.0,1,6
2019-05-19 8:00:00,57.0,48.0,73,57
2019-05-19 9:00:00,95.0,65.0,104,146
2019-05-19 10:00:00,138.0,101.0,168,173
2019-05-19 11:00:00,169.0,115.0,185,221
2019-05-19 12:00:00,186.0,144.0,228,248
2019-05-19 13:00:00,214.0,151.0,225,215
2019-05-19 14:00:00,176.0,150.0,234,167
2019-05-19 15:00:00,290.0,175.0,274,53
2019-05-19 16:00:00,199.0,145.0,220,20
2019-05-19 17:00:00,91.0,53.0,93,24
2019-05-19 18:00:00,60.0,32.0,61,16
2019-05-19 19:00:00,20.0,7.0,11,0
2019-05-19 20:00:00,0.0,0.0,0,0
2019-05-19 21:00:00,0.0,0.0,0,0
2019-05-19 22:00:00,0.0,0.0,0,0
2019-05-19 23:00:00,0.0,0.0,0,0
2019-05-19 24:00:00,0.0,0.0,0,0
2019-05-20 1:00:00,0.0,0.0,0,0
2019-05-20 2:00:00,0.0,0.0,0,0
2019-05-20 3:00:00,0.0,0.0,0,0
2019-05-20 4:00:00,0.0,0.0,0,0
2019-05-20 5:00:00,0.0,0.0,0,0
2019-05-20 6:00:00,0.0,0.0,0,0
2019-05-20 7:00:00,26.0,21.0,27,14
2019-05-20 8:00:00,68.0,60.0,92,42
2019-05-20 9:00:00,141.0,109.0,171,155
2019-05-20 10:00:00,335.0,286.0,451,213
2019-05-20 11:00:00,516.0,377.0,574,67
2019-05-20 12:00:00,602.0,482.0,753,64
2019-05-20 13:00:00,695.0,527.0,820,95
2019-05-20 14:00:00,709.0,531.0,825,172
2019-05-20 15:00:00,683.0,494.0,776,110
2019-05-20 16:00:00,597.0,420.0,667,146
2019-05-20 17:00:00,475.0,323.0,519,189
2019-05-20 18:00:00,309.0,190.0,318,91
2019-05-20 19:00:00,118.0,48.0,100,17
2019-05-20 20:00:00,7.0,1.0,0,0
2019-05-20 21:00:00,0.0,0.0,0,0
2019-05-20 22:00:00,0.0,0.0,0,0
2019-05-20 23:00:00,0.0,0.0,0,0
2019-05-20 24:00:00,0.0,0.0,0,0
2019-05-21 1:00:00,0.0,0.0,0,0
2019-05-21 2:00:00,0.0,0.0,0,0
2019-05-21 3:00:00,0.0,0.0,0,0
2019-05-21 4:00:00,0.0,0.0,0,0
2019-05-21 5:00:00,0.0,0.0,0,0
2019-05-21 6:00:00,0.0,0.0,0,0
2019-05-21 7:00:00,14.0,16.0,0,22
2019-05-21 8:00:00,59.0,72.0,45,94
2019-05-21 9:00:00,210.0,196.0,268,195
2019-05-21 10:00:00,382.0,323.0,482,271
2019-05-21 11:00:00,529.0,413.0,630,315
2019-05-21 12:00:00,617.0,470.0,731,335
2019-05-21 13:00:00,667.0,500.0,775,361
2019-05-21 14:00:00,677.0,496.0,780,354
2019-05-21 15:00:00,655.0,465.0,738,328
2019-05-21 16:00:00,579.0,404.0,644,275
2019-05-21 17:00:00,448.0,298.0,484,189
2019-05-21 18:00:00,273.0,163.0,276,90
2019-05-21 19:00:00,100.0,45.0,88,17
2019-05-21 20:00:00,11.0,2.0,0,0
2019-05-21 21:00:00,0.0,0.0,0,0
2019-05-21 22:00:00,0.0,0.0,0,0
2019-05-21 23:00:00,0.0,0.0,0,0
2019-05-21 24:00:00,0.0,0.0,0,0
2019-05-22 1:00:00,0.0,0.0,0,0
2019-05-22 2:00:00,0.0,0.0,0,0
2019-05-22 3:00:00,0.0,0.0,0,0
2019-05-22 4:00:00,0.0,0.0,0,0
2019-05-22 5:00:00,0.0,0.0,0,0
2019-05-22 6:00:00,0.0,0.0,0,0
2019-05-22 7:00:00,17.0,18.0,1,23
2019-05-22 8:00:00,65.0,75.0,57,92
2019-05-22 9:00:00,207.0,192.0,264,186
2019-05-22 10:00:00,372.0,310.0,465,260
2019-05-22 11:00:00,509.0,394.0,606,309
2019-05-22 12:00:00,599.0,455.0,710,342
2019-05-22 13:00:00,646.0,484.0,756,353
2019-05-22 14:00:00,653.0,480.0,755,346
2019-05-22 15:00:00,623.0,442.0,700,317
2019-05-22 16:00:00,545.0,380.0,607,264
2019-05-22 17:00:00,420.0,281.0,455,185
2019-05-22 18:00:00,219.0,130.0,217,88
2019-05-22 19:00:00,92.0,40.0,74,18
2019-05-22 20:00:00,8.0,1.0,0,0
2019-05-22 21:00:00,0.0,0.0,0,0
2019-05-22 22:00:00,0.0,0.0,0,0
2019-05-22 23:00:00,0.0,0.0,0,0
2019-05-22 24:00:00,0.0,0.0,0,0
2019-05-23 1:00:00,0.0,0.0,0,0
2019-05-23 2:00:00,0.0,0.0,0,0
2019-05-23 3:00:00,0.0,0.0,0,0
2019-05-23 4:00:00,0.0,0.0,0,0
2019-05-23 5:00:00,0.0,0.0,0,0
2019-05-23 6:00:00,0.0,0.0,0,2
2019-05-23 7:00:00,22.0,22.0,16,18
2019-05-23 8:00:00,75.0,77.0,75,82
2019-05-23 9:00:00,208.0,186.0,261,168
2019-05-23 10:00:00,367.0,299.0,453,240
2019-05-23 11:00:00,504.0,387.0,591,287
2019-05-23 12:00:00,590.0,444.0,681,322
2019-05-23 13:00:00,634.0,477.0,726,345
2019-05-23 14:00:00,650.0,480.0,730,340
2019-05-23 15:00:00,634.0,450.0,693,304
2019-05-23 16:00:00,560.0,386.0,603,253
2019-05-23 17:00:00,427.0,285.0,453,172
2019-05-23 18:00:00,274.0,166.0,277,83
2019-05-23 19:00:00,104.0,42.0,87,17
2019-05-23 20:00:00,8.0,0.0,0,0
2019-05-23 21:00:00,0.0,0.0,0,0
2019-05-23 22:00:00,0.0,0.0,0,0
2019-05-23 23:00:00,0.0,0.0,0,0
2019-05-23 24:00:00,0.0,0.0,0,0
2019-05-24 1:00:00,0.0,0.0,0,0
2019-05-24 2:00:00,0.0,0.0,0,0
2019-05-24 3:00:00,0.0,0.0,0,0
2019-05-24 4:00:00,0.0,0.0,0,0
2019-05-24 5:00:00,0.0,0.0,0,0
2019-05-24 6:00:00,0.0,0.0,0,1
2019-05-24 7:00:00,21.0,20.0,16,23
2019-05-24 8:00:00,69.0,71.0,74,87
2019-05-24 9:00:00,196.0,174.0,245,168
2019-05-24 10:00:00,351.0,281.0,429,235
2019-05-24 11:00:00,474.0,361.0,555,282
2019-05-24 12:00:00,551.0,410.0,641,313
2019-05-24 13:00:00,596.0,440.0,680,334
2019-05-24 14:00:00,608.0,439.0,681,329
2019-05-24 15:00:00,585.0,413.0,641,300
2019-05-24 16:00:00,514.0,355.0,559,247
2019-05-24 17:00:00,399.0,265.0,424,168
2019-05-24 18:00:00,238.0,139.0,237,79
2019-05-24 19:00:00,75.0,33.0,64,18
2019-05-24 20:00:00,13.0,2.0,2,0
2019-05-24 21:00:00,0.0,0.0,0,0
2019-05-24 22:00:00,0.0,0.0,0,0
2019-05-24 23:00:00,0.0,0.0,0,0
2019-05-24 24:00:00,0.0,0.0,0,0
2019-05-25 1:00:00,0.0,0.0,0,0
2019-05-25 2:00:00,0.0,0.0,0,0
2019-05-25 3:00:00,0.0,0.0,0,0
2019-05-25 4:00:00,0.0,0.0,0,0
2019-05-25 5:00:00,0.0,0.0,0,0
2019-05-25 6:00:00,0.0,1.0,0,2
2019-05-25 7:00:00,30.0,24.0,34,25
2019-05-25 8:00:00,96.0,90.0,120,79
2019-05-25 9:00:00,196.0,153.0,232,164
2019-05-25 10:00:00,266.0,210.0,329,226
2019-05-25 11:00:00,444.0,320.0,487,252
2019-05-25 12:00:00,456.0,347.0,540,272
2019-05-25 13:00:00,475.0,325.0,508,245
2019-05-25 14:00:00,528.0,393.0,622,215
2019-05-25 15:00:00,451.0,302.0,477,211
2019-05-25 16:00:00,424.0,286.0,458,172
2019-05-25 17:00:00,260.0,168.0,277,118
2019-05-25 18:00:00,165.0,108.0,184,69
2019-05-25 19:00:00,124.0,61.0,106,12
2019-05-25 20:00:00,13.0,2.0,0,0
2019-05-25 21:00:00,0.0,0.0,0,0
2019-05-25 22:00:00,0.0,0.0,0,0
2019-05-25 23:00:00,0.0,0.0,0,0
2019-05-25 24:00:00,0.0,0.0,0,0
2019-05-26 1:00:00,0.0,0.0,0,0
2019-05-26 2:00:00,0.0,0.0,0,0
2019-05-26 3:00:00,0.0,0.0,0,0
2019-05-26 4:00:00,0.0,0.0,0,0
2019-05-26 5:00:00,0.0,0.0,0,0
2019-05-26 6:00:00,1.0,1.0,0,0
