time,temperatrue,rainfall,wind_direction,wind_speed,humidity,pressure,ground_tem,ulsan
2017-03-30 16:00:00,18.8,0,4.9,160,31,6.7,23.5,268
2017-03-30 17:00:00,17.2,0,4.3,140,37,7.2,19.8,157
2017-03-30 18:00:00,15.5,0,3.2,140,40,7,15.6,51
2017-03-30 19:00:00,14.1,0,3.4,90,41,6.6,11.8,3
2017-03-30 20:00:00,13.5,0,3.3,90,51,7.8,10.7,0
2017-03-30 21:00:00,13.2,0,2.9,90,53,8,9.8,0
2017-03-30 22:00:00,12.8,0,3,90,52,7.6,9.2,0
2017-03-30 23:00:00,12.2,0,3.5,70,59,8.4,9.5,0
2017-03-31 0:00:00,12.2,0,3.9,70,65,9.2,9.5,0
2017-03-31 1:00:00,12,0,2.7,70,67,9.3,9.5,0
2017-03-31 2:00:00,12,0,3.9,70,67,9.3,9.5,0
2017-03-31 3:00:00,11.8,0,3.4,70,68,9.3,9.5,0
2017-03-31 4:00:00,11.6,0,4.5,90,67,9.1,9.2,0
2017-03-31 5:00:00,11.3,0,3.2,90,67,8.9,9.1,0
2017-03-31 6:00:00,10.8,0,3.2,70,68,8.8,8.8,0
2017-03-31 7:00:00,10.8,0,3.9,50,66,8.5,8.8,0
2017-03-31 8:00:00,10.6,0,4.2,70,64,8.1,9.1,6
2017-03-31 9:00:00,10.8,0,4,70,64,8.2,10.7,26
2017-03-31 10:00:00,11.2,0,3.9,70,64,8.5,13.1,53
2017-03-31 11:00:00,11.8,0,3.8,70,61,8.4,14.4,45
2017-03-31 12:00:00,12.7,0,3.1,90,60,8.8,17.9,66
2017-03-31 13:00:00,11.2,0,3.9,70,64,8.5,14.9,87
2017-03-31 14:00:00,11.7,0,2.8,90,61,8.4,14.6,35
2017-03-31 15:00:00,11,0,2.6,90,65,8.5,12.6,44
2017-03-31 16:00:00,11.3,0,3.2,50,64,8.5,13.6,27
2017-03-31 17:00:00,11.1,0,2.2,70,64,8.4,12.5,21
2017-03-31 18:00:00,10.9,0,3,50,64,8.3,11,1
2017-03-31 19:00:00,10.5,0,2.5,90,63,8,9.8,0
2017-03-31 20:00:00,10,0,2.7,70,66,8.1,8.3,0
2017-03-31 21:00:00,9.3,0,2.8,90,68,7.9,7.3,0
2017-03-31 22:00:00,9,0,2.2,70,70,8,6.9,0
2017-03-31 23:00:00,9,0,1.1,70,69,7.9,7.1,0
2017-04-01 0:00:00,9,0,2,50,70,8,6.8,0
2017-04-01 1:00:00,9,0,1.6,70,71,8.1,7.1,0
2017-04-01 2:00:00,9,0,1.9,70,72,8.2,7.4,0
2017-04-01 3:00:00,8.6,0,2,90,81,9,7.4,0
2017-04-01 4:00:00,8.1,0.1,1.9,70,88,9.5,6.9,0
2017-04-01 5:00:00,8,0,1.9,50,89,9.5,6.4,0
2017-04-01 6:00:00,7.9,0,1.5,70,89,9.4,6.3,0
2017-04-01 7:00:00,8.1,0,2,70,87,9.3,7.1,0
2017-04-01 8:00:00,8.7,0,2.3,70,83,9.3,8,9
2017-04-01 9:00:00,9.4,0.1,3,50,80,9.4,10.9,112
2017-04-01 10:00:00,10.5,0,2.7,50,72,9.1,12.7,197
2017-04-01 11:00:00,11.2,0,2,20,68,9,14.1,107
2017-04-01 12:00:00,11.4,0.2,3.3,70,64,8.6,20.1,47
2017-04-01 13:00:00,7.9,2.1,2.1,90,90,9.5,11.1,124
2017-04-01 14:00:00,9.8,1,2,70,87,10.5,15.2,30
2017-04-01 15:00:00,11.3,0.05,3.6,90,69,9.2,19.1,147
2017-04-01 16:00:00,8.4,0,5.2,320,84,9.2,11.9,157
2017-04-01 17:00:00,7.5,2.5,1.3,90,95,9.8,10.7,13
2017-04-01 18:00:00,8.2,0.05,2.9,20,90,9.7,9.8,0
2017-04-01 19:00:00,7.8,0,1.5,70,93,9.8,8.8,0
2017-04-01 20:00:00,7.4,0.05,1.9,20,92,9.4,7.5,0
2017-04-01 21:00:00,5.6,0,0.7,110,96,8.7,5.7,0
2017-04-01 22:00:00,5.6,0,0.7,90,98,8.9,5,0
2017-04-01 23:00:00,5.5,0,0.5,70,99,8.9,4.6,0
2017-04-02 0:00:00,4.7,0,0.8,180,99,8.4,3.9,0
2017-04-02 1:00:00,4.8,0,1,250,99,8.5,3.8,0
2017-04-02 2:00:00,4.8,0,0.8,200,99,8.5,3.6,0
2017-04-02 3:00:00,4.1,0,0.5,50,99,8.1,2.6,0
2017-04-02 4:00:00,3.4,0,1,90,100,7.7,2.2,0
2017-04-02 5:00:00,3.6,0,1,110,100,7.8,4,0
2017-04-02 6:00:00,3.1,0,0.8,110,100,7.6,4,0
2017-04-02 7:00:00,3.3,0,0.5,110,100,7.7,4.6,4
2017-04-02 8:00:00,4.1,0,0.5,20,100,8.1,7.1,53
2017-04-02 9:00:00,7.4,0,1.2,230,100,10.2,8.4,160
2017-04-02 10:00:00,11.1,0,1.9,290,59,7.7,15.3,260
2017-04-02 11:00:00,12.5,0,1.6,180,48,6.9,21.4,346
2017-04-02 12:00:00,12.9,0,3.1,20,39,5.8,18.8,330
2017-04-02 13:00:00,14.4,0,4.5,340,35,5.8,22.3,339
2017-04-02 14:00:00,15.7,0,4.1,360,30,5.4,24.5,266
2017-04-02 15:00:00,16.4,0,4,90,30,5.6,24.9,349
2017-04-02 16:00:00,16.2,0,2.6,360,27,5,21.3,281
2017-04-02 17:00:00,15.6,0,1.5,320,28,5,17.8,177
2017-04-02 18:00:00,13.2,0,4.2,230,54,8.1,13.4,64
2017-04-02 19:00:00,11.6,0,2,230,59,8,10.2,3
2017-04-02 20:00:00,10.2,0,1.8,230,66,8.2,8.4,0
2017-04-02 21:00:00,8.5,0,0.7,250,74,8.2,7.2,0
2017-04-02 22:00:00,7.6,0,1.2,160,80,8.3,6.2,0
2017-04-02 23:00:00,7.6,0,1.2,180,82,8.5,5.5,0
2017-04-03 0:00:00,7,0,2.3,200,85,8.5,5.1,0
2017-04-03 1:00:00,6.7,0,1.9,230,86,8.4,4.8,0
2017-04-03 2:00:00,5.8,0,1.9,230,86,7.9,4,0
2017-04-03 3:00:00,5.7,0,2.1,200,88,8,3.8,0
2017-04-03 4:00:00,5.2,0,2.8,230,88,7.7,3.5,0
2017-04-03 5:00:00,5.2,0,1.5,250,84,7.4,2.7,0
2017-04-03 6:00:00,4.9,0,2.8,230,86,7.4,2.5,0
2017-04-03 7:00:00,5.4,0,2.9,230,80,7.2,3,5
2017-04-03 8:00:00,8,0,3,230,71,7.6,4.4,58
2017-04-03 9:00:00,11.6,0,3.3,250,51,6.9,7.9,162
2017-04-03 10:00:00,15.6,0,1.7,270,31,5.5,16.6,259
2017-04-03 11:00:00,17.8,0,3.4,320,28,5.7,24.2,330
2017-04-03 12:00:00,19.3,0,3.6,320,28,6.2,28,370
2017-04-03 13:00:00,20.8,0,3.7,340,26,6.3,30.6,384
2017-04-03 14:00:00,22.1,0,2.8,320,22,5.8,32.1,364
2017-04-03 15:00:00,22.8,0,3.8,360,22,6.1,30.1,326
2017-04-03 16:00:00,23.2,0,3.4,340,21,6,27.5,264
2017-04-03 17:00:00,22.5,0,2.5,340,21,5.7,23.7,169
2017-04-03 18:00:00,19.8,0,3.6,230,33,7.6,19,62
2017-04-03 19:00:00,18,0,1.9,200,33,6.8,15,3
2017-04-03 20:00:00,13.6,0,0.7,230,46,7.1,12,0
2017-04-03 21:00:00,12.8,0,1.1,140,46,6.8,10.1,0
2017-04-03 22:00:00,11.4,0,1,200,52,7,8.7,0
2017-04-03 23:00:00,9.9,0,0.8,180,59,7.2,7.6,0
2017-04-04 0:00:00,8.9,0,0.2,0,69,7.8,6.6,0
2017-04-04 1:00:00,8.1,0,0.6,340,74,8,5.8,0
2017-04-04 2:00:00,8,0,0.7,90,72,7.7,5,0
2017-04-04 3:00:00,6.3,0,0.7,70,83,7.9,4.3,0
2017-04-04 4:00:00,6.3,0,1.1,200,80,7.6,3.7,0
2017-04-04 5:00:00,5.1,0,0.7,110,84,7.4,3,0
2017-04-04 6:00:00,5.4,0,0.7,50,87,7.8,2.6,0
2017-04-04 7:00:00,6.1,0,0.6,110,74,7,3.2,5
2017-04-04 8:00:00,9.5,0,0.5,180,66,7.8,5,59
2017-04-04 9:00:00,13.2,0,2,250,57,8.6,10.8,158
2017-04-04 10:00:00,16.5,0,1.6,250,39,7.3,18.2,246
2017-04-04 11:00:00,20,0,1.4,250,31,7.2,26.9,318
2017-04-04 12:00:00,21.7,0,3.6,230,27,7,30,358
2017-04-04 13:00:00,21.7,0,6,230,22,5.7,29.7,370
2017-04-04 14:00:00,21,0,5.8,230,26,6.4,29.1,360
2017-04-04 15:00:00,20.4,0,5.9,230,26,6.2,26.1,295
2017-04-04 16:00:00,19.8,0,6.1,230,29,6.7,23.8,203
2017-04-04 17:00:00,18.8,0,6.1,230,31,6.7,21,158
2017-04-04 18:00:00,16.8,0,3.6,230,49,9.3,17.2,79
2017-04-04 19:00:00,17.3,0,3.6,230,42,8.2,14.6,6
2017-04-04 20:00:00,16.2,0,2.1,230,45,8.2,13.8,0
2017-04-04 21:00:00,14.9,0,1.9,250,53,8.9,12.4,0
2017-04-04 22:00:00,14.8,0,2,250,52,8.7,12.1,0
2017-04-04 23:00:00,14,0,1.5,230,55,8.7,11.6,0
2017-04-05 0:00:00,13.4,0,1.6,230,58,8.8,11.2,0
2017-04-05 1:00:00,12.7,0,1.8,230,60,8.8,10.7,0
2017-04-05 2:00:00,12.4,0,1.7,230,64,9.2,10.4,0
2017-04-05 3:00:00,13.4,0,2.5,230,61,9.3,10.4,0
2017-04-05 4:00:00,12.8,0,2.1,250,68,10,10.2,0
2017-04-05 5:00:00,11.9,0,1.9,200,66,9.2,9.9,0
2017-04-05 6:00:00,11.8,0,1.5,230,70,9.6,9.8,0
2017-04-05 7:00:00,11.9,0,1.8,230,69,9.5,10.2,2
2017-04-05 8:00:00,13.1,0,1.1,250,65,9.7,11.8,21
2017-04-05 9:00:00,13.8,0,0.6,200,65,10.2,12.5,45
2017-04-05 10:00:00,12.2,1,0.8,140,93,13.1,12.2,23
2017-04-05 11:00:00,12.9,1.5,2,50,94,13.9,14.8,26
2017-04-05 12:00:00,13.3,0.05,1.3,20,91,13.8,14.6,70
2017-04-05 13:00:00,14.2,0.5,0.6,340,94,15.2,16.1,54
2017-04-05 14:00:00,15.5,0,4,230,83,14.6,15.1,77
2017-04-05 15:00:00,15.8,0,1.2,270,85,15.2,15,46
2017-04-05 16:00:00,15.7,0.5,2.5,230,87,15.5,14,49
2017-04-05 17:00:00,15.9,1.5,4.5,230,84,15.1,13.8,8
2017-04-05 18:00:00,14.8,1.5,2.3,230,94,15.8,13.6,5
2017-04-05 19:00:00,14.5,0.5,1.4,90,99,16.3,13.4,0
2017-04-05 20:00:00,16.6,0.5,5.4,230,85,16,13.8,0
2017-04-05 21:00:00,16.7,1,6.6,230,86,16.3,14,0
2017-04-05 22:00:00,16.1,1,6.1,230,90,16.4,14.1,0
2017-04-05 23:00:00,17.2,0.5,9.2,230,85,16.6,14.4,0
2017-04-06 0:00:00,16.9,2,8.2,230,88,16.8,14.5,0
2017-04-06 1:00:00,15.8,5,7.2,250,96,17.2,14.5,0
2017-04-06 2:00:00,15.4,7,7,250,98,17,14.4,0
2017-04-06 3:00:00,15.5,9,6.7,250,99,17.4,14.4,0
2017-04-06 4:00:00,15.8,7.5,8.9,250,98,17.5,14.6,0
2017-04-06 5:00:00,15.7,6,8.3,250,98,17.4,14.6,0
2017-04-06 6:00:00,15.7,12.5,9.2,250,99,17.6,14.7,0
2017-04-06 7:00:00,15.8,7,5.8,250,100,17.8,14.8,0
2017-04-06 8:00:00,15.7,6.5,7.1,230,100,17.7,15,2
2017-04-06 9:00:00,15.7,5.5,7.2,230,100,17.7,15.3,21
2017-04-06 10:00:00,15.9,2,5.9,230,100,17.9,15.7,21
2017-04-06 11:00:00,16.1,0.5,4.4,200,100,18.2,16.1,33
2017-04-06 12:00:00,16.4,1,4.7,200,100,18.5,16,34
2017-04-06 13:00:00,16.5,0.5,4.3,200,98,18.3,15.8,13
2017-04-06 14:00:00,16.4,0,4.3,230,97,18.1,15.9,99
2017-04-06 15:00:00,16.6,0,1.8,200,96,18.1,15.6,38
2017-04-06 16:00:00,16.9,0,4.5,200,93,17.8,15.9,17
2017-04-06 17:00:00,16.8,0,2.5,200,93,17.7,15.4,3
2017-04-06 18:00:00,16.4,0,2.4,230,94,17.5,15.5,8
2017-04-06 19:00:00,16,0,1.9,250,97,17.6,14.9,3
2017-04-06 20:00:00,15.9,0,2.5,230,96,17.3,14.7,0
2017-04-06 21:00:00,15.5,0,1.8,230,97,17,14.3,0
2017-04-06 22:00:00,14.8,0,0.9,200,99,16.6,13.1,0
2017-04-06 23:00:00,14.4,0,0.7,230,100,16.3,12.9,0
2017-04-07 0:00:00,14.4,0,2.2,250,100,16.3,12.9,0
2017-04-07 1:00:00,13.8,0,1.8,250,100,15.7,12.4,0
2017-04-07 2:00:00,13.9,0,0.3,0,100,15.8,13.1,0
2017-04-07 3:00:00,13.1,0,1,200,100,15,11.4,0
2017-04-07 4:00:00,13.2,0,0.8,70,100,15.1,12.2,0
2017-04-07 5:00:00,13.3,0,2.1,70,100,15.2,12.1,0
2017-04-07 6:00:00,12.2,0,1.7,20,100,14.1,9.9,0
2017-04-07 7:00:00,12.3,0,2.3,50,97,13.8,10.2,7
2017-04-07 8:00:00,13.9,0,2.4,20,88,13.9,11.1,64
2017-04-07 9:00:00,16.5,0,1.8,360,74,13.8,15,168
2017-04-07 10:00:00,19.5,0,3.3,20,54,12.2,21.1,257
2017-04-07 11:00:00,22,0,2.3,70,48,12.6,28.2,325
2017-04-07 12:00:00,23.4,0,2.8,110,41,11.7,31.3,364
2017-04-07 13:00:00,23.9,0,2.1,90,38,11.2,31.7,384
2017-04-07 14:00:00,24.3,0,2.3,90,38,11.5,32.4,372
2017-04-07 15:00:00,24.7,0,3.5,110,38,11.8,30.6,334
2017-04-07 16:00:00,21.3,0,5.8,110,50,12.6,27,271
2017-04-07 17:00:00,20.2,0,5,110,52,12.3,23.5,172
2017-04-07 18:00:00,18.4,0,4.1,110,57,12,19.3,63
2017-04-07 19:00:00,17.1,0,3.6,110,59,11.5,16.1,7
2017-04-07 20:00:00,16.4,0,1.5,50,62,11.5,14.4,0
2017-04-07 21:00:00,16.3,0,3.9,50,62,11.4,13.4,0
2017-04-07 22:00:00,14.4,0,0.8,200,71,11.6,12.6,0
2017-04-07 23:00:00,12.9,0,0.9,110,80,11.9,11.6,0
2017-04-08 0:00:00,12.7,0,1,70,81,11.9,10.8,0
2017-04-08 1:00:00,11.3,0,0.9,110,89,11.9,10,0
2017-04-08 2:00:00,10.7,0,0.3,0,91,11.6,9.3,0
2017-04-08 3:00:00,10.2,0,0.5,200,94,11.6,8.7,0
2017-04-08 4:00:00,9.6,0,0.4,0,96,11.4,8.2,0
2017-04-08 5:00:00,9.4,0,0.1,0,97,11.4,7.9,0
2017-04-08 6:00:00,9.2,0,0.2,0,98,11.3,7.6,0
2017-04-08 7:00:00,10.6,0,0.8,70,92,11.7,8.9,8
2017-04-08 8:00:00,12.8,0,0.5,110,81,11.9,11.6,60
2017-04-08 9:00:00,15.2,0,0.6,320,71,12.2,15.4,145
2017-04-08 10:00:00,18.7,0,2.3,230,63,13.6,22.4,232
2017-04-08 11:00:00,21.5,0,1.9,230,56,14.3,28.3,280
2017-04-08 12:00:00,23,0,2.9,250,49,13.7,32.8,353
2017-04-08 13:00:00,25.4,0,3.3,250,46,14.9,35.4,364
2017-04-08 14:00:00,25.6,0,4.4,230,42,13.7,35,349
2017-04-08 15:00:00,24.9,0,4.9,230,45,14.1,32.5,311
2017-04-08 16:00:00,23.7,0,5.5,230,49,14.3,29.2,246
2017-04-08 17:00:00,21.8,0,4.9,230,54,14,25,158
2017-04-08 18:00:00,20.7,0,4.1,200,46,11.2,21,58
2017-04-08 19:00:00,19.1,0,2,250,57,12.5,17.8,6
2017-04-08 20:00:00,16.3,0,1.3,160,67,12.4,15.7,0
2017-04-08 21:00:00,16.2,0,0.2,0,72,13.2,14.4,0
2017-04-08 22:00:00,14.9,0,0.4,0,79,13.3,13.5,0
2017-04-08 23:00:00,16.2,0,0.5,20,69,12.6,13.1,0
2017-04-09 0:00:00,16.7,0,2.2,70,66,12.5,12.9,0
2017-04-09 1:00:00,16,0,1.7,70,69,12.5,12.7,0
2017-04-09 2:00:00,14.8,0,0.6,200,76,12.8,12.6,0
2017-04-09 3:00:00,14.2,0,0.2,0,86,13.8,12.7,0
2017-04-09 4:00:00,14.4,0,0.6,270,80,13,12.8,0
2017-04-09 5:00:00,14.6,0,1.3,200,78,12.9,12.7,0
2017-04-09 6:00:00,15.9,0,4.8,90,64,11.5,12.5,0
2017-04-09 7:00:00,14.9,0,4.6,90,77,12.9,12.8,0
2017-04-09 8:00:00,15.1,0,4.6,70,76,12.9,14.5,24
2017-04-09 9:00:00,15.6,0,3.8,70,72,12.7,16,20
2017-04-09 10:00:00,15.5,0,5.5,50,72,12.6,17.1,20
2017-04-09 11:00:00,16,0,5.1,70,67,12.1,18.7,48
2017-04-09 12:00:00,16.5,0,3.2,90,61,11.4,21.2,108
2017-04-09 13:00:00,14.9,0,5.7,90,65,10.9,22.2,104
2017-04-09 14:00:00,17.4,0,4.4,90,54,10.6,27.8,287
2017-04-09 15:00:00,16.9,0,4.5,70,51,9.7,27.1,307
2017-04-09 16:00:00,16.4,0,5.4,70,49,9.1,24.2,261
2017-04-09 17:00:00,15.2,0,5.1,90,43,7.4,20.2,162
2017-04-09 18:00:00,14.1,0,5.9,90,42,6.7,16.4,57
2017-04-09 19:00:00,13.2,0,4.2,90,46,7,13.4,6
2017-04-09 20:00:00,13,0,6.1,70,49,7.3,12.8,0
2017-04-09 21:00:00,12.8,0,6,70,53,7.8,11.9,0
2017-04-09 22:00:00,12.5,0,3.3,90,58,8.4,11.6,0
2017-04-09 23:00:00,12.4,0,4.3,70,60,8.6,11.4,0
2017-04-10 0:00:00,11.9,0,5.3,70,60,8.3,10.3,0
2017-04-10 1:00:00,11.8,0,5.1,70,64,8.8,10,0
2017-04-10 2:00:00,11.5,0,3.9,70,67,9,9.6,0
2017-04-10 3:00:00,11.1,0,3.6,50,66,8.7,9.4,0
2017-04-10 4:00:00,11.1,0,4.1,90,67,8.8,9,0
2017-04-10 5:00:00,11,0,2.9,70,68,8.9,9,0
2017-04-10 6:00:00,11,0,2.8,70,66,8.6,9.3,0
2017-04-10 7:00:00,11.4,0,4.3,70,64,8.6,10.1,3
2017-04-10 8:00:00,12.2,0,5.1,70,61,8.6,12,40
2017-04-10 9:00:00,13,0,6.2,70,57,8.5,14.3,116
2017-04-10 10:00:00,14,0,5.9,70,51,8.1,17.6,250
2017-04-10 11:00:00,15.3,0,5.9,70,46,8,25.8,333
2017-04-10 12:00:00,16.1,0,5.6,70,46,8.4,29.8,347
2017-04-10 13:00:00,16.6,0,5.7,70,46,8.7,31.6,390
2017-04-10 14:00:00,16.1,0,5.9,70,49,8.9,30.2,365
2017-04-10 15:00:00,15.1,0,5.8,70,51,8.7,25.2,272
2017-04-10 16:00:00,14.3,0,5.4,90,55,8.9,20.5,90
2017-04-10 17:00:00,13.3,0,5.9,70,59,9,17.5,33
2017-04-10 18:00:00,13,0,6.9,70,63,9.4,15.5,7
2017-04-10 19:00:00,12.6,0,5.1,70,66,9.6,14.1,0
2017-04-10 20:00:00,11.8,0,3.8,70,75,10.4,13.1,0
2017-04-10 21:00:00,11,0.1,3.8,50,87,11.4,11.8,0
2017-04-10 22:00:00,10.9,0,5,70,86,11.2,11.3,0
2017-04-10 23:00:00,11,0,5.9,50,85,11.1,11.1,0
2017-04-11 0:00:00,11.4,0,4.7,50,84,11.2,11.2,0
2017-04-11 1:00:00,11.3,0,3.9,70,87,11.6,11.2,0
2017-04-11 2:00:00,11.5,0,3.4,50,85,11.5,11.2,0
2017-04-11 3:00:00,10.6,0.5,3.1,50,96,12.2,10.9,0
2017-04-11 4:00:00,10.5,1.5,2,50,98,12.4,10.9,0
2017-04-11 5:00:00,10.4,5,2.3,20,99,12.4,10.7,0
2017-04-11 6:00:00,10.3,2.5,2.4,70,98,12.2,10.5,0
2017-04-11 7:00:00,10.2,4,1.4,70,99,12.3,10.7,0
2017-04-11 8:00:00,10.4,1.5,1.2,70,98,12.3,11.5,5
2017-04-11 9:00:00,10.5,1.5,2.7,340,97,12.3,11.6,26
2017-04-11 10:00:00,10.6,1.5,2.2,340,96,12.2,12.3,52
2017-04-11 11:00:00,11.5,0.05,0.6,70,94,12.7,14,123
2017-04-11 12:00:00,12.4,0.05,3.9,320,81,11.6,14.5,145
2017-04-11 13:00:00,15.1,0,2.9,340,69,11.8,23.1,166
2017-04-11 14:00:00,17,0,3,320,57,11,26.4,281
2017-04-11 15:00:00,18.2,0,5.5,360,46,9.5,24.4,267
2017-04-11 16:00:00,18.4,0,3,290,48,10.1,22.5,220
2017-04-11 17:00:00,18.8,0,1.3,360,44,9.5,19.9,181
2017-04-11 18:00:00,18.2,0,1.2,360,44,9.2,16.5,73
2017-04-11 19:00:00,15.1,0,1.1,160,62,10.6,13.8,7
2017-04-11 20:00:00,14,0,1.3,180,67,10.6,11.9,0
2017-04-11 21:00:00,12,0,0.5,110,80,11.2,10.9,0
2017-04-11 22:00:00,12.1,0,1.7,200,79,11.1,10,0
2017-04-11 23:00:00,11.8,0,2,230,83,11.4,9.9,0
2017-04-12 0:00:00,13.2,0,1.8,180,72,10.9,9.9,0
2017-04-12 1:00:00,13.7,0,2,200,66,10.3,9.9,0
2017-04-12 2:00:00,15.4,0,3.4,340,42,7.3,9.4,0
2017-04-12 3:00:00,14.8,0,3.8,320,42,7,9,0
2017-04-12 4:00:00,14.5,0,3.8,340,41,6.7,8.9,0
2017-04-12 5:00:00,12.9,0,1.9,160,46,6.8,8.7,0
2017-04-12 6:00:00,12.1,0,1.5,200,47,6.6,8.4,0
2017-04-12 7:00:00,13.3,0,1.5,160,38,5.8,9.5,13
2017-04-12 8:00:00,15.2,0,1.4,50,36,6.2,11.3,69
2017-04-12 9:00:00,15.8,0,3.9,70,38,6.8,15.7,148
2017-04-12 10:00:00,17.1,0,3.1,70,36,7,20.7,248
2017-04-12 11:00:00,18.1,0,2.7,50,33,6.8,26.3,321
2017-04-12 12:00:00,18.1,0,2.5,290,31,6.4,29.9,378
2017-04-12 13:00:00,19.2,0,2.7,290,26,5.8,31.4,379
2017-04-12 14:00:00,19.1,0,3.9,320,24,5.3,30.7,366
2017-04-12 15:00:00,19.6,0,2.5,320,22,5,30.1,322
2017-04-12 16:00:00,17.9,0,4.8,230,43,8.8,25.8,267
2017-04-12 17:00:00,16.2,0,5.3,230,53,9.7,21,172
2017-04-12 18:00:00,14.6,0,5.1,230,60,9.9,16.9,77
2017-04-12 19:00:00,14.1,0,3.4,230,65,10.4,14.1,9
2017-04-12 20:00:00,13.2,0,1,250,63,9.5,12.1,0
2017-04-12 21:00:00,11.1,0,0.7,180,72,9.5,10.6,0
2017-04-12 22:00:00,10.6,0,1,200,68,8.7,9.3,0
2017-04-12 23:00:00,10.9,0,1.8,200,71,9.2,8.4,0
2017-04-13 0:00:00,10.5,0,1.3,200,51,6.4,7.5,0
2017-04-13 1:00:00,10.2,0,1.5,180,46,5.7,6.7,0
2017-04-13 2:00:00,9.9,0,2,200,45,5.5,6,0
2017-04-13 3:00:00,10.1,0,1.5,250,41,5.1,5.6,0
2017-04-13 4:00:00,7.9,0,1.2,160,49,5.2,5,0
2017-04-13 5:00:00,7.9,0,0.9,200,48,5.1,4.4,0
2017-04-13 6:00:00,6.7,0,0.8,140,55,5.4,4,0
2017-04-13 7:00:00,7.4,0,0.8,250,62,6.3,4.9,9
2017-04-13 8:00:00,10.6,0,0.5,290,48,6.1,6.7,68
2017-04-13 9:00:00,14.5,0,0.8,180,31,5.1,13.2,166
2017-04-13 10:00:00,15.8,0,1.7,250,35,6.2,20.1,249
2017-04-13 11:00:00,17.8,0,1.9,250,32,6.5,27.1,315
2017-04-13 12:00:00,18.5,0,3.2,230,30,6.3,30.1,353
2017-04-13 13:00:00,20,0,4.7,230,33,7.7,30.7,360
2017-04-13 14:00:00,20,0,5.6,230,34,7.9,29.6,353
2017-04-13 15:00:00,20.8,0,5.3,230,37,9,28.1,322
2017-04-13 16:00:00,20,0,5.8,230,42,9.7,24.9,251
2017-04-13 17:00:00,19.8,0,5.7,230,44,10.1,22,150
2017-04-13 18:00:00,19.2,0,5.2,230,47,10.4,19.1,59
2017-04-13 19:00:00,18,0,4.6,200,51,10.5,16.4,8
2017-04-13 20:00:00,17.4,0,3.5,200,52,10.3,14.8,0
2017-04-13 21:00:00,17.6,0,3.2,230,47,9.4,13.8,0
2017-04-13 22:00:00,16.3,0,3,230,53,9.7,12.6,0
2017-04-13 23:00:00,13.9,0,1.4,250,66,10.4,11.2,0
2017-04-14 0:00:00,12.7,0,0.8,290,76,11.1,9.9,0
2017-04-14 1:00:00,11.5,0,1.1,230,73,9.9,9,0
2017-04-14 2:00:00,11.4,0,2,230,69,9.3,8.5,0
2017-04-14 3:00:00,10.9,0,1.4,200,71,9.2,7.9,0
2017-04-14 4:00:00,8.8,0,0.9,200,84,9.5,7.1,0
2017-04-14 5:00:00,9.5,0,1.7,230,80,9.5,6.7,0
2017-04-14 6:00:00,7.7,0,0.7,250,89,9.3,6,0
2017-04-14 7:00:00,9.8,0,1.3,250,81,9.7,7.1,8
2017-04-14 8:00:00,14.4,0,1.5,230,65,10.6,9.7,60
2017-04-14 9:00:00,16.7,0,4.5,230,37,7,14.4,165
2017-04-14 10:00:00,18.1,0,5.4,230,39,8.1,21.2,248
2017-04-14 11:00:00,18.7,0,5.4,230,50,10.7,25.6,188
2017-04-14 12:00:00,18.2,0,6.2,230,55,11.5,23,139
2017-04-14 13:00:00,18.4,0,7,230,62,13,22.4,184
2017-04-14 14:00:00,18.3,0,7.7,230,65,13.6,23.5,304
2017-04-14 15:00:00,17.9,0,7.4,230,69,14.1,21.6,276
2017-04-14 16:00:00,17.6,0,7,230,69,13.8,19.7,91
2017-04-14 17:00:00,17.3,0,7.2,230,67,13.2,18,77
2017-04-14 18:00:00,17.2,0,5.3,230,69,13.5,16.7,29
2017-04-14 19:00:00,16.9,0,5.2,230,70,13.4,15.2,5
2017-04-14 20:00:00,16.9,0,3.4,230,75,14.4,14.9,0
2017-04-14 21:00:00,17,0,4.5,230,78,15.1,14.8,0
2017-04-14 22:00:00,17.7,0,5.8,250,71,14.3,14.1,0
2017-04-14 23:00:00,17.1,0,3.5,250,73,14.2,13.4,0
2017-04-15 0:00:00,16.9,0,4.2,230,71,13.6,13.2,0
2017-04-15 1:00:00,16.7,0,4,230,71,13.5,13.5,0
2017-04-15 2:00:00,16.4,0,4.6,200,73,13.6,13.8,0
2017-04-15 3:00:00,16.3,0,1.6,250,70,12.9,13.5,0
2017-04-15 4:00:00,15.4,0,2.8,230,79,13.7,13.2,0
2017-04-15 5:00:00,14.4,0.4,0.8,340,86,14,12.7,0
2017-04-15 6:00:00,13.3,0.1,2.2,230,92,14,12.1,0
2017-04-15 7:00:00,14.8,0,2.9,230,82,13.7,12.6,10
2017-04-15 8:00:00,17.1,0,1.5,180,69,13.4,14.2,55
2017-04-15 9:00:00,18.5,0,2.6,230,65,13.7,18.5,126
2017-04-15 10:00:00,20.5,0,2.6,250,58,13.9,24.6,253
2017-04-15 11:00:00,22.5,0,3.8,230,53,14.4,29.4,320
2017-04-15 12:00:00,22,0,6,230,53,13.9,30.7,371
2017-04-15 13:00:00,22.5,0,5.9,230,52,14.1,32.3,359
2017-04-15 14:00:00,23.2,0,6.7,230,51,14.4,32.9,302
2017-04-15 15:00:00,23,0,6.2,230,54,15.1,31.7,244
