time,Bo0,light,temperature,rainfall,wind_speed,wind_direction,humidity,pressure,ground_tem,floating,dangjin,warehouse
2018-12-31 14:00,672.7207337,3600,1.3,0,2.6,340,32,2.1,5.2,431,526,241
2018-12-31 15:00,572.2564251,3600,0.9,0,2.3,360,38,2.5,3.2,339,433,194
2018-12-31 16:00,410.0623011,3600,0.6,0,2.6,360,38,2.4,1.5,239,278,143
2018-12-31 17:00,197.1843277,3600,-0.6,0,1.8,360,56,3.3,-0.6,88,103,80
2018-12-31 18:00,0,1957,-2.1,0,0.8,20,63,3.3,-1.3,9,1,1
2018-12-31 19:00,0,0,-1.8,0,1.1,70,65,3.5,-0.7,0,0,0
2018-12-31 20:00,0,0,-2.1,0,1,50,66,3.5,-0.8,0,0,0
2018-12-31 21:00,0,0,-2.3,0,0.4,0,69,3.6,-0.8,0,0,0
2018-12-31 22:00,0,0,-2.4,0,0.7,320,71,3.6,-0.9,0,0,0
2018-12-31 23:00,0,0,-2.2,0,0.5,340,72,3.8,-0.9,0,0,0
2019-01-01 0:00,0,0,-1.4,0,2.2,360,63,3.5,-1.1,0,0,0
2019-01-01 1:00,0,0,-2.4,0,1,360,65,3.3,-1.7,0,0,0
2019-01-01 2:00,0,0,-3,0,0.2,0,71,3.5,-1.6,0,0,0
2019-01-01 3:00,0,0,-1.8,0,1.6,320,66,3.5,-1.3,0,0,0
2019-01-01 4:00,0,0,-1.7,0,1.2,320,63,3.4,-1.3,0,0,0
2019-01-01 5:00,0,0,-1.7,0,1.6,340,61,3.3,-1.5,0,0,0
2019-01-01 6:00,0,0,-2.2,0,1.1,50,63,3.3,-2,0,0,0
2019-01-01 7:00,0,0,-4.4,0,0.4,0,75,3.3,-2.7,0,0,0
2019-01-01 8:00,0,690,-3.5,0,0.3,0,74,3.5,-1.7,0,0,0
2019-01-01 9:00,173.3916534,3600,-2.6,0,0.7,360,72,3.6,-1.1,11,7,6
2019-01-01 10:00,391.0136325,3600,-1.9,0,1.1,50,68,3.6,0.1,45,45,21
2019-01-01 11:00,559.3213511,3600,-1.4,0,1.3,360,69,3.8,0.8,80,76,31
2019-01-01 12:00,666.8523754,3600,-1.8,0.1,1,360,86,4.6,0.7,66,63,29
2019-01-01 13:00,706.2833939,3600,-2,0,0.4,0,91,4.8,-0.1,45,34,19
2019-01-01 14:00,674.9289682,3600,-0.5,0,3.1,340,81,4.8,0.6,52,56,27
2019-01-01 15:00,574.9244267,3600,0.3,0.4,6.4,340,58,3.6,0.9,130,170,78
2019-01-01 16:00,413.0804456,3600,0.2,0,4.8,340,57,3.5,0.1,88,91,43
2019-01-01 17:00,200.4192194,3600,-0.4,0,4.3,340,57,3.4,-0.3,41,28,19
2019-01-01 18:00,0,1913,-0.8,0,3.8,340,57,3.3,-0.6,5,0,0
2019-01-01 19:00,0,0,-1.5,0,3.4,340,59,3.2,-1.2,0,0,0
2019-01-01 20:00,0,0,-1.5,0,3.6,340,61,3.3,-1.5,0,0,0
2019-01-01 21:00,0,0,-1.8,0,4.3,360,59,3.2,-2,0,0,0
2019-01-01 22:00,0,0,-2.3,0,4.2,360,59,3,-2.4,0,0,0
2019-01-01 23:00,0,0,-2.8,0,2.3,360,59,2.9,-2.8,0,0,0
2019-01-02 0:00,0,0,-3.8,0,1.1,50,63,2.9,-3.1,0,0,0
2019-01-02 1:00,0,0,-4.6,0,1.5,50,68,3,-3.2,0,0,0
2019-01-02 2:00,0,0,-5.2,0,0.7,50,72,3,-3.5,0,0,0
2019-01-02 3:00,0,0,-6.8,0,0.6,20,82,3,-3.7,0,0,0
2019-01-02 4:00,0,0,-7.9,0,0.2,0,85,2.9,-4.4,0,0,0
2019-01-02 5:00,0,0,-8.2,0,1,50,87,2.9,-4.5,0,0,0
2019-01-02 6:00,0,0,-8.5,0,0.9,20,85,2.8,-4.6,0,0,0
2019-01-02 7:00,0,0,-8.2,0,0.7,20,82,2.7,-4.6,0,0,0
2019-01-02 8:00,0,680,-8.6,0,0.8,20,85,2.7,-4.8,0,0,0
2019-01-02 9:00,173.0326904,3600,-6.2,0,0,0,81,3.1,-3.3,31,46,21
2019-01-02 10:00,391.1300706,3600,-2.6,0,0.2,0,63,3.2,-0.3,76,86,50
2019-01-02 11:00,559.9848267,3600,-0.1,0,2.8,340,60,3.6,2.2,170,309,79
2019-01-02 12:00,668.0971799,3600,0.3,0,4.5,340,50,3.1,4.4,425,645,262
2019-01-02 13:00,708.1041694,3600,0.5,0,3.8,340,49,3.1,5.5,443,701,341
2019-01-02 14:00,677.2811069,3600,0.8,0,3.7,340,48,3.1,5.6,513,708,342
2019-01-02 15:00,577.727146,3600,0.4,0,3.6,360,48,3,3.5,498,634,295
2019-01-02 16:00,416.2223256,3600,0.4,0,2.8,340,49,3.1,1,259,382,186
2019-01-02 17:00,203.7658243,3600,-0.6,0,2.3,340,58,3.4,-0.7,44,67,77
2019-01-02 18:00,0,1867,-2.8,0,0.6,360,65,3.2,-1.4,5,0,1
2019-01-02 19:00,0,0,-3.5,0,1.1,50,69,3.3,-2,0,0,0
2019-01-02 20:00,0,0,-5.1,0,0.5,70,74,3.1,-2.5,0,0,0
2019-01-02 21:00,0,0,-6.4,0,0.3,0,80,3,-2.9,0,0,0
2019-01-02 22:00,0,0,-7.1,0,0,0,82,3,-3.3,0,0,0
2019-01-02 23:00,0,0,-8.1,0,0.3,0,84,2.8,-3.7,0,0,0
2019-01-03 0:00,0,0,-7.9,0,0.5,50,85,2.9,-4.2,0,0,0
2019-01-03 1:00,0,0,-9,0,0.5,20,86,2.7,-4.5,0,0,0
2019-01-03 2:00,0,0,-8.5,0,0,0,87,2.8,-4.7,0,0,0
2019-01-03 3:00,0,0,-8.5,0,0.6,20,90,2.9,-5,0,0,0
2019-01-03 4:00,0,0,-8.8,0,0.4,0,85,2.7,-5.1,0,0,0
2019-01-03 5:00,0,0,-8.5,0,0.6,50,85,2.8,-5.4,0,0,0
2019-01-03 6:00,0,0,-9.2,0,0.7,360,87,2.7,-5.6,0,0,0
2019-01-03 7:00,0,0,-9.6,0,0.4,0,88,2.6,-5.9,0,0,0
2019-01-03 8:00,0,672,-9.8,0,0.3,0,88,2.6,-5.8,0,0,0
2019-01-03 9:00,172.822076,3600,-6.9,0,0,0,84,3.1,-4,35,75,14
2019-01-03 10:00,391.3998361,3600,-2.8,0,0.4,0,75,3.7,-0.4,177,295,92
2019-01-03 11:00,560.8035296,3600,-0.5,0,1.5,20,52,3.1,2.9,300,480,203
2019-01-03 12:00,669.4958952,3600,1.3,0,2.4,360,48,3.2,5.7,387,612,284
2019-01-03 13:00,710.0744064,3600,2.6,0,1.9,360,39,2.9,7.4,424,675,316
2019-01-03 14:00,679.7754258,3600,3.9,0,2,340,37,3,7.4,488,676,318
2019-01-03 15:00,580.6624287,3600,3,0,2.4,20,38,2.9,5,481,613,273
2019-01-03 16:00,419.4854764,3600,2.9,0,1.3,20,38,2.9,2.3,256,373,173
2019-01-03 17:00,207.2215078,3600,1.7,0,1.4,360,41,2.8,-0.5,38,55,74
2019-01-03 18:00,0,1820,-1.3,0,1.3,360,53,3,-1.3,5,0,1
2019-01-03 19:00,0,0,-1.3,0,2.2,360,54,3,-1.7,0,0,0
2019-01-03 20:00,0,0,-2.4,0,1.8,50,58,3,-2.1,0,0,0
2019-01-03 21:00,0,0,-4.3,0,0.2,0,67,3,-2.6,0,0,0
2019-01-03 22:00,0,0,-5.8,0,0.2,0,71,2.8,-3.2,0,0,0
2019-01-03 23:00,0,0,-6.3,0,0.4,0,75,2.9,-3.4,0,0,0
2019-01-04 0:00,0,0,-7.3,0,0,0,77,2.7,-3.8,0,0,0
2019-01-04 1:00,0,0,-7.7,0,0.3,0,81,2.8,-4.1,0,0,0
2019-01-04 2:00,0,0,-7.3,0,0.7,20,83,3,-4.4,0,0,0
2019-01-04 3:00,0,0,-7.7,0,0.3,0,83,2.9,-4.5,0,0,0
2019-01-04 4:00,0,0,-7.8,0,0,0,85,2.9,-4.7,0,0,0
2019-01-04 5:00,0,0,-7.7,0,0.3,0,87,3,-4.9,0,0,0
2019-01-04 6:00,0,0,-8.2,0,0,0,86,2.8,-5.1,0,0,0
2019-01-04 7:00,0,0,-8,0,0.1,0,89,3,-5.2,0,0,0
2019-01-04 8:00,0,667,-7.5,0,0,0,89,3.1,-5.1,0,0,0
2019-01-04 9:00,172.7607416,3600,-6.2,0,0,0,87,3.3,-3.3,33,49,19
2019-01-04 10:00,391.8233474,3600,-2,0,0.8,360,80,4.2,-0.8,103,156,64
2019-01-04 11:00,561.7773073,3600,0.2,0,0.7,320,73,4.5,0.2,101,74,42
2019-01-04 12:00,671.0477779,3600,1.3,0,1.9,290,69,4.6,1.2,89,105,50
2019-01-04 13:00,712.1927915,3600,2.6,0,1.8,50,61,4.5,2.6,187,260,130
2019-01-04 14:00,682.4101009,3600,3.5,0,1.1,340,59,4.6,4,200,202,105
2019-01-04 15:00,583.7280348,3600,3.4,0,1.9,290,61,4.8,2.2,134,126,60
2019-01-04 16:00,422.8673638,3600,3.2,0,1.9,320,62,4.8,1.4,48,25,20
2019-01-04 17:00,210.7835839,3600,2.4,0,1.6,320,66,4.8,-0.2,32,17,14
2019-01-04 18:00,0,1772,-0.1,0,0.3,0,74,4.5,-0.8,6,0,0
2019-01-04 19:00,0,0,-1.7,0,0.2,0,84,4.5,-1,0,0,0
2019-01-04 20:00,0,0,-2.2,0,0.7,50,85,4.4,-1.4,0,0,0
2019-01-04 21:00,0,0,-2.9,0,0.1,0,87,4.3,-1.8,0,0,0
2019-01-04 22:00,0,0,-3.2,0,0,0,91,4.4,-1.5,0,0,0
2019-01-04 23:00,0,0,-1.8,0,0,0,90,4.8,-1,0,0,0
2019-01-05 0:00,0,0,-2,0,0.4,0,91,4.8,-1.2,0,0,0
2019-01-05 1:00,0,0,-1.9,0,0.3,0,90,4.8,-1.4,0,0,0
2019-01-05 2:00,0,0,0,0,0.5,340,85,5.2,-1.7,0,0,0
2019-01-05 3:00,0,0,1.5,0,3,340,74,5,-1.5,0,0,0
2019-01-05 4:00,0,0,0,0,3.1,360,65,4,-2.3,0,0,0
2019-01-05 5:00,0,0,-1,0,2,360,72,4.1,-2.7,0,0,0
2019-01-05 6:00,0,0,-1.8,0,1.5,20,72,3.9,-3.1,0,0,0
2019-01-05 7:00,0,0,-1.8,0,1.2,20,63,3.4,-3.6,0,0,0
2019-01-05 8:00,0,663,-2.4,0,1.4,360,61,3.1,-3.7,0,0,0
2019-01-05 9:00,172.8495142,3600,-2,0,1.6,360,62,3.3,-2.3,34,64,13
2019-01-05 10:00,392.4009112,3600,-0.3,0,3.3,360,44,2.6,0.3,171,288,88
2019-01-05 11:00,562.9058916,3600,0.5,0,3.2,360,38,2.4,3.8,300,477,201
2019-01-05 12:00,672.7519706,3600,0.9,0,3.8,360,38,2.5,5.8,405,589,281
2019-01-05 13:00,714.4579034,3600,0.4,0,4.2,360,39,2.5,5.8,440,700,321
2019-01-05 14:00,685.1832107,3600,1,0,3.9,360,33,2.2,6.6,510,717,305
2019-01-05 15:00,586.9216402,3600,0.8,0,3.9,360,33,2.1,4.2,505,642,285
2019-01-05 16:00,426.3653867,3600,0.1,0,3.4,360,34,2.1,1.5,276,398,183
2019-01-05 17:00,214.4493179,3600,-0.8,0,2.4,360,39,2.3,-0.9,44,65,76
2019-01-05 18:00,0,1722,-2.2,0,1.8,360,43,2.2,-1.7,6,0,2
2019-01-05 19:00,0,0,-3.2,0,0.7,50,47,2.3,-2.2,0,0,0
2019-01-05 20:00,0,0,-5.6,0,0.6,70,57,2.3,-2.9,0,0,0
2019-01-05 21:00,0,0,-6.5,0,0.9,20,62,2.3,-3.3,0,0,0
2019-01-05 22:00,0,0,-7,0,0.2,0,67,2.4,-3.7,0,0,0
2019-01-05 23:00,0,0,-7,0,1.1,50,66,2.4,-4,0,0,0
2019-01-06 0:00,0,0,-8.2,0,0.4,0,72,2.4,-4.4,0,0,0
2019-01-06 1:00,0,0,-5.7,0,1.4,20,66,2.6,-4.3,0,0,0
2019-01-06 2:00,0,0,-3.7,0,1.2,50,56,2.6,-3.5,0,0,0
2019-01-06 3:00,0,0,-6.6,0,0.6,20,71,2.7,-4.1,0,0,0
2019-01-06 4:00,0,0,-6.1,0,0.6,50,67,2.6,-4.7,0,0,0
2019-01-06 5:00,0,0,-8.2,0,0.5,50,73,2.4,-5.1,0,0,0
2019-01-06 6:00,0,0,-7.8,0,0.2,0,77,2.6,-4.3,0,0,0
2019-01-06 7:00,0,0,-7.6,0,0.5,320,80,2.8,-3.9,0,0,0
2019-01-06 8:00,0,661,-6.5,0,1.9,50,73,2.8,-3.9,0,0,0
2019-01-06 9:00,173.0891152,3600,-6,0,0,0,77,3,-2.9,13,16,7
2019-01-06 10:00,393.1327208,3600,-3.3,0,0.3,0,60,2.9,-0.6,104,177,59
2019-01-06 11:00,564.1888986,3600,-1,0,1.4,340,49,2.8,3.3,242,406,168
2019-01-06 12:00,674.607502,3600,1.1,0,1,320,40,2.6,6.7,369,571,270
2019-01-06 13:00,716.8682137,3600,2.4,0,1,340,33,2.4,8.4,415,656,313
2019-01-06 14:00,688.092738,3600,3.9,0,2.1,320,36,2.9,8.1,474,668,317
2019-01-06 15:00,590.2408401,3600,3.3,0,2.5,340,35,2.7,5.9,474,596,277
2019-01-06 16:00,429.9768801,3600,2.6,0,3.1,340,41,3,2.6,267,384,176
2019-01-06 17:00,218.21593,3600,1.3,0,2.2,340,51,3.4,-1,39,54,74
2019-01-06 18:00,0,1671,-0.9,0,1,340,63,3.6,-1.5,6,0,2
2019-01-06 19:00,0,0,-2.6,0,0.1,0,71,3.6,-2.1,0,0,0
2019-01-06 20:00,0,0,-3.9,0,0.5,20,76,3.5,-2.5,0,0,0
2019-01-06 21:00,0,0,-4.8,0,0.1,0,79,3.4,-2.8,0,0,0
2019-01-06 22:00,0,0,-5.9,0,0,0,81,3.2,-3.2,0,0,0
2019-01-06 23:00,0,0,-6.2,0,0.1,0,85,3.3,-3.5,0,0,0
2019-01-07 0:00,0,0,-6.6,0,0.1,0,86,3.2,-3.9,0,0,0
2019-01-07 1:00,0,0,-7,0,0.5,70,89,3.2,-4.1,0,0,0
2019-01-07 2:00,0,0,-7.9,0,0.3,0,90,3,-4.4,0,0,0
2019-01-07 3:00,0,0,-7.3,0,0.4,0,91,3.2,-4.6,0,0,0
2019-01-07 4:00,0,0,-8.2,0,0.6,360,90,3,-4.9,0,0,0
2019-01-07 5:00,0,0,-7.8,0,0.9,20,92,3.1,-4.9,0,0,0
2019-01-07 6:00,0,0,-8.1,0,0.4,0,91,3,-5.1,0,0,0
2019-01-07 7:00,0,0,-7.8,0,0.3,0,93,3.2,-5.2,0,0,0
2019-01-07 8:00,0,661,-8,0,0.3,0,90,3,-5.1,0,0,0
2019-01-07 9:00,173.4801593,3600,-5.3,0,0.3,0,91,3.8,-2.6,14,12,9
2019-01-07 10:00,394.0188563,3600,-2.1,0,0.1,0,81,4.2,-0.3,73,102,44
2019-01-07 11:00,565.625829,3600,1.5,0,0.8,320,72,4.9,3.6,237,362,144
2019-01-07 12:00,676.6132885,3600,2.8,0,1.1,360,56,4.2,6.7,352,521,240
2019-01-07 13:00,719.4220892,3600,3.7,0,0.7,360,54,4.3,5.6,407,586,286
2019-01-07 14:00,691.1365722,3600,4.5,0,2.7,340,52,4.4,7.1,408,540,261
2019-01-07 15:00,593.6831515,3600,4.1,0,3.2,340,51,4.2,6.1,401,470,221
2019-01-07 16:00,433.6991185,3600,3.5,0,2.4,340,55,4.3,4.2,164,134,64
2019-01-07 17:00,222.080598,3600,2.2,0,1.4,360,61,4.4,0.5,42,27,13
2019-01-07 18:00,0,1619,1.3,0,0.7,360,65,4.4,-0.8,3,0,0
2019-01-07 19:00,0,0,0,0,0,0,73,4.5,-1.1,0,0,0
2019-01-07 20:00,0,0,-1.6,0,0.5,320,79,4.3,-1.6,0,0,0
2019-01-07 21:00,0,0,-1.8,0,0.4,0,79,4.2,-1.4,0,0,0
2019-01-07 22:00,0,0,-2.3,0,0,0,84,4.3,-1.3,0,0,0
2019-01-07 23:00,0,0,-2.7,0,0.1,0,84,4.2,-1.6,0,0,0
2019-01-08 0:00,0,0,-3.8,0,0.4,0,88,4.1,-2.3,0,0,0
2019-01-08 1:00,0,0,-4.7,0,0.8,20,89,3.8,-2.6,0,0,0
2019-01-08 2:00,0,0,-5.2,0,0.4,0,91,3.8,-3,0,0,0
2019-01-08 3:00,0,0,-5.4,0,0,0,93,3.8,-3.3,0,0,0
2019-01-08 4:00,0,0,-6,0,0.5,360,92,3.6,-3.7,0,0,0
2019-01-08 5:00,0,0,-3.1,0,1.7,20,69,3.4,-3.6,0,0,0
2019-01-08 6:00,0,0,-5.1,0,0.4,0,77,3.2,-4.2,0,0,0
2019-01-08 7:00,0,0,-5.8,0,0.1,0,79,3.1,-4.4,0,0,0
2019-01-08 8:00,0,663,-5.8,0,0.6,50,82,3.3,-4.4,0,0,0
2019-01-08 9:00,174.0231531,3600,-5,0,0.1,0,81,3.4,-2.9,12,16,7
2019-01-08 10:00,395.0592834,3600,-0.3,0,0.1,0,59,3.5,-0.1,135,235,72
2019-01-08 11:00,567.2160681,3600,0.9,0,4.9,340,38,2.5,4.1,278,424,136
2019-01-08 12:00,678.7681346,3600,1.4,0,4.6,340,43,2.9,6.7,393,594,235
2019-01-08 13:00,722.1177933,3600,0.8,0,5.2,340,37,2.4,7.6,440,680,300
2019-01-08 14:00,694.3125118,3600,1.5,0,3.6,340,33,2.3,7.8,479,682,317
2019-01-08 15:00,597.2460158,3600,0.4,0,4.6,340,35,2.2,4.5,480,600,279
2019-01-08 16:00,437.5293182,3600,0.3,0,4.5,340,40,2.5,1.5,277,374,167
2019-01-08 17:00,226.0404606,3600,-0.4,0,4.2,340,46,2.7,-0.7,61,51,39
2019-01-08 18:00,0,1566,-0.8,0,4.9,340,45,2.6,-1.4,7,0,1
2019-01-08 19:00,0,0,-1.1,0,6,340,42,2.4,-1.8,0,0,0
2019-01-08 20:00,0,0,-1.7,0,5.2,340,49,2.6,-1.8,0,0,0
2019-01-08 21:00,0,0,-3.4,0,5.7,360,45,2.1,-2.7,0,0,0
2019-01-08 22:00,0,0,-4.1,0,2.7,360,48,2.2,-3,0,0,0
2019-01-08 23:00,0,0,-4.7,0,2.6,360,46,2,-3.5,0,0,0
2019-01-09 0:00,0,0,-5.1,0,1.3,20,46,1.9,-3.6,0,0,0
2019-01-09 1:00,0,0,-4.5,0,3,360,41,1.8,-3.6,0,0,0
2019-01-09 2:00,0,0,-4.7,0,2.8,360,41,1.8,-3.7,0,0,0
2019-01-09 3:00,0,0,-5.4,0,1.4,20,46,1.9,-4,0,0,0
2019-01-09 4:00,0,0,-5.9,0,0.9,20,45,1.8,-4.3,0,0,0
2019-01-09 5:00,0,0,-7.8,0,0.8,360,54,1.8,-5.2,0,0,0
2019-01-09 6:00,0,0,-8.8,0,0.7,50,59,1.9,-5.8,0,0,0
2019-01-09 7:00,0,0,-9.5,0,0.5,360,64,1.9,-6.3,0,0,0
2019-01-09 8:00,0,667,-10.7,0,0.5,20,69,1.9,-6.4,0,0,0
2019-01-09 9:00,174.7184943,3600,-6.8,0,1.5,20,48,1.8,-3.7,25,38,10
2019-01-09 10:00,396.2538541,3600,-4.7,0,2,20,38,1.6,-0.6,98,135,54
2019-01-09 11:00,568.9588866,3600,-3.6,0,2.3,20,34,1.6,2.4,197,287,125
2019-01-09 12:00,681.0707347,3600,-2,0,1.4,20,27,1.4,5.5,338,450,210
2019-01-09 13:00,724.953488,3600,-0.7,0,0.8,340,26,1.5,7.1,333,448,211
2019-01-09 14:00,697.6182668,3600,-0.2,0,1.2,20,24,1.5,6.3,310,363,175
2019-01-09 15:00,600.9268019,3600,0.5,0,0.7,320,22,1.4,4.5,270,321,150
2019-01-09 16:00,441.4646413,3600,1.1,0,1.1,340,21,1.4,1.5,228,319,139
2019-01-09 17:00,230.092621,3600,-0.7,0,1.6,360,39,2.3,-1,65,78,63
2019-01-09 18:00,0,1512,-2.7,0,1.1,360,44,2.2,-2.1,9,0,1
2019-01-09 19:00,0,0,-3.7,0,1,20,47,2.2,-2.5,0,0,0
2019-01-09 20:00,0,0,-4.3,0,0.7,20,49,2.2,-2.6,0,0,0
2019-01-09 21:00,0,0,-4.9,0,0.1,0,54,2.3,-3,0,0,0
2019-01-09 22:00,0,0,-4.9,0,0,0,61,2.6,-2.1,0,0,0
2019-01-09 23:00,0,0,-4,0,0.8,20,51,2.3,-2.1,0,0,0
2019-01-10 0:00,0,0,-4,0,0.5,20,59,2.7,-2,0,0,0
2019-01-10 1:00,0,0,-4.2,0,0.1,0,60,2.7,-2.1,0,0,0
2019-01-10 2:00,0,0,-3.8,0,0.2,0,63,2.9,-2,0,0,0
2019-01-10 3:00,0,0,-3.4,0,0.3,0,58,2.8,-1.9,0,0,0
2019-01-10 4:00,0,0,-3.8,0,0,0,64,3,-2.1,0,0,0
2019-01-10 5:00,0,0,-3.4,0,0.2,0,63,3,-1.9,0,0,0
2019-01-10 6:00,0,0,-3.5,0,0.5,290,64,3,-2.3,0,0,0
2019-01-10 7:00,0,0,-3.5,0,0.5,290,67,3.2,-2.1,0,0,0
2019-01-10 8:00,0,673,-3.2,0,0.1,0,67,3.2,-1.8,0,0,0
2019-01-10 9:00,175.5664707,3600,-2.6,0,0.9,290,66,3.3,-1.2,4,0,2
2019-01-10 10:00,397.6023056,3600,-1.2,0,1.5,290,57,3.2,0.6,44,88,31
2019-01-10 11:00,570.8534411,3600,-0.5,0,0.9,250,56,3.3,0.7,171,178,73
2019-01-10 12:00,683.5196741,3600,0,0,1.7,270,56,3.4,0.4,43,40,16
2019-01-10 13:00,727.9272358,3600,0.1,0,2.1,340,62,3.8,0.3,36,43,18
2019-01-10 14:00,701.0514612,3600,-0.1,0,2.2,320,72,4.4,0.4,43,32,15
2019-01-10 15:00,604.7228093,3600,-0.4,0.3,1.5,290,90,5.4,-0.2,35,35,14
2019-01-10 16:00,445.5021985,3600,0.2,0,1.2,70,89,5.5,0.3,86,138,58
2019-01-10 17:00,234.2341496,3600,0.4,0,0.1,0,85,5.4,-0.9,87,96,65
2019-01-10 18:00,0,1456,-2,0.05,0,0,92,4.9,-1.9,12,3,3
2019-01-10 19:00,0,0,-2.6,0,1.1,290,92,4.6,-2,0,0,0
2019-01-10 20:00,0,0,-2.1,0,0.3,0,97,5.1,-1.4,0,0,0
2019-01-10 21:00,0,0,-2,0,0.8,20,96,5.1,-1.9,0,0,0
2019-01-10 22:00,0,0,-2.1,0,0,0,97,5.1,-1.9,0,0,0
2019-01-10 23:00,0,0,-2.3,0,0.6,50,97,5,-1.6,0,0,0
2019-01-11 0:00,0,0,-2.9,0,0.2,0,97,4.8,-2.4,0,0,0
2019-01-11 1:00,0,0,-2.7,0,0.3,0,97,4.9,-1.7,0,0,0
2019-01-11 2:00,0,0,-1.8,0,0.6,20,97,5.2,-1.3,0,0,0
2019-01-11 3:00,0,0,-1.3,0,1,20,96,5.4,-1.1,0,0,0
2019-01-11 4:00,0,0,-1,0,0.4,0,95,5.4,-1,0,0,0
2019-01-11 5:00,0,0,-0.4,0,0.4,0,90,5.4,-0.9,0,0,0
2019-01-11 6:00,0,0,-0.8,0,0.1,0,93,5.4,-0.9,0,0,0
2019-01-11 7:00,0,0,-0.5,0,0.7,50,93,5.5,-0.8,0,0,0
2019-01-11 8:00,0,682,-0.4,0,0.2,0,91,5.4,-0.8,0,0,0
2019-01-11 9:00,176.5672594,3600,-0.4,0,0.5,50,91,5.4,-0.8,11,12,7
2019-01-11 10:00,399.1042607,3600,2.2,0,0.4,0,77,5.5,1,89,157,62
2019-01-11 11:00,572.8987748,3600,4.6,0,1.5,50,59,5,5.7,265,390,166
2019-01-11 12:00,686.1134307,3600,5.4,0,1.6,320,54,4.9,6.3,361,486,233
2019-01-11 13:00,731.0370021,3600,6.7,0,1.2,20,49,4.8,10.5,389,525,256
2019-01-11 14:00,704.6096357,3600,6.4,0,0.7,360,48,4.6,8.1,402,529,255
2019-01-11 15:00,608.6312708,3600,6.5,0,0.8,20,45,4.3,7.5,295,340,163
2019-01-11 16:00,449.6390523,3600,6,0,2.3,360,50,4.7,4.6,162,161,77
2019-01-11 17:00,238.4620876,3600,4.8,0,2.4,360,54,4.6,2.3,65,64,31
2019-01-11 18:00,0,1400,3.5,0,1.3,360,60,4.7,0.3,11,0,1
2019-01-11 19:00,0,0,3.1,0,1.1,20,64,4.9,0,0,0,0
2019-01-11 20:00,0,0,2.9,0,1.3,20,66,5,0,0,0,0
2019-01-11 21:00,0,0,2.2,0,1.1,20,70,5,-0.7,0,0,0
2019-01-11 22:00,0,0,2.1,0,1.4,20,71,5,-0.4,0,0,0
2019-01-11 23:00,0,0,2.1,0,1,20,72,5.1,-0.4,0,0,0
2019-01-12 0:00,0,0,2.1,0,0.8,20,73,5.2,-0.3,0,0,0
2019-01-12 1:00,0,0,1.8,0,0.8,20,75,5.2,-0.4,0,0,0
2019-01-12 2:00,0,0,0.4,0,0.3,0,83,5.2,-0.7,0,0,0
2019-01-12 3:00,0,0,0.1,0,0.2,0,83,5.1,-0.5,0,0,0
2019-01-12 4:00,0,0,1.1,0,0.9,50,81,5.4,-0.4,0,0,0
2019-01-12 5:00,0,0,0.7,0,0.6,50,82,5.3,-0.5,0,0,0
2019-01-12 6:00,0,0,0.4,0,0,0,83,5.2,-0.5,0,0,0
2019-01-12 7:00,0,0,0.3,0,0.3,0,85,5.3,-0.5,0,0,0
2019-01-12 8:00,0,692,0.5,0,0.9,50,83,5.3,-0.4,0,0,0
2019-01-12 9:00,177.7209265,3600,0.6,0,0.9,340,85,5.4,0,10,9,7
2019-01-12 10:00,400.7592281,3600,2.5,0,0.1,0,76,5.6,1.8,54,70,35
2019-01-12 11:00,575.0938183,3600,4.7,0,0.8,360,68,5.8,5.7,114,186,83
2019-01-12 12:00,688.8503761,3600,5.9,0,1.7,360,57,5.3,8.8,234,279,140
2019-01-12 13:00,734.2806571,3600,6.6,0,2.9,360,43,4.2,10.9,140,133,73
2019-01-12 14:00,708.2902505,3600,7.3,0,2.4,360,45,4.6,10.9,221,295,147
2019-01-12 15:00,612.6493559,3600,6.5,0,1.9,360,48,4.6,6.7,116,115,61
2019-01-12 16:00,453.8722206,3600,5.4,0,1.8,340,50,4.5,4.2,54,36,24
2019-01-12 17:00,242.77345,3600,4.6,0,2.3,340,57,4.8,2.7,8,0,0
2019-01-12 18:00,0,1343,4.2,0,1.5,360,62,5.1,1.8,0,0,0
2019-01-12 19:00,0,0,3.8,0,0.8,340,67,5.4,1.2,0,0,0
2019-01-12 20:00,0,0,3.5,0,1.3,340,69,5.4,0.8,0,0,0
2019-01-12 21:00,0,0,3.3,0,0.4,0,73,5.7,0.2,0,0,0
2019-01-12 22:00,0,0,0,0,0.1,0,85,5.2,-1.2,0,0,0
2019-01-12 23:00,0,0,-1.4,0,0.1,0,90,5,-1.6,0,0,0
2019-01-13 0:00,0,0,-2.9,0,0.1,0,91,4.5,-1.9,0,0,0
2019-01-13 1:00,0,0,-3.3,0,0.5,20,94,4.5,-2.2,0,0,0
2019-01-13 2:00,0,0,-3.5,0,0.4,0,95,4.5,-2.4,0,0,0
2019-01-13 3:00,0,0,-3.9,0,0.8,50,91,4.2,-2.5,0,0,0
2019-01-13 4:00,0,0,-4.5,0,0.5,20,95,4.2,-2.7,0,0,0
2019-01-13 5:00,0,0,-4.5,0,0.1,0,96,4.2,-3,0,0,0
2019-01-13 6:00,0,0,-5,0,0,0,95,4,-3.2,0,0,0
2019-01-13 7:00,0,0,-5.5,0,0,0,96,3.9,-3.4,0,0,0
2019-01-13 8:00,0,703,-5.6,0,0.8,20,96,3.9,-3.4,0,0,0
