지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
192,2019-06-01 23:00,18.2,,.8,180,71,14.8,12.8,1006.5,1010,,,,,9,9,,58,1978,,,18.7,,,,
192,2019-06-02 00:00,16.2,,.2,0,83,15.3,13.3,1006.6,1010.2,,,,,7,0,,,1376,,,17.5,,,,
192,2019-06-02 01:00,15.6,,.3,0,87,15.4,13.4,1006.1,1009.7,,,,,8,8,,57,1272,,,17.5,,,,
192,2019-06-02 02:00,15.1,,.2,0,89,15.2,13.2,1005.8,1009.4,,,,,10,10,,56,1157,,,17.2,,,,
192,2019-06-02 03:00,14.6,,.3,0,91,15.1,13.1,1005.4,1009,,,,,8,8,,57,1094,,,16.2,,,,
192,2019-06-02 04:00,14.1,,0,0,91,14.6,12.6,1005.1,1008.7,,,,,7,7,,55,974,,,15.8,,,,
192,2019-06-02 05:00,13.5,,.1,0,93,14.3,12.3,1005.1,1008.7,,,,,7,5,,57,759,,,15.3,,,,
192,2019-06-02 06:00,13.6,,.3,0,94,14.6,12.6,1005.2,1008.8,.2,.08,,,5,2,,73,755,,,15.4,,,,
192,2019-06-02 07:00,16,,.2,0,86,15.6,13.6,1005,1008.6,.8,.49,,,7,0,,,993,,,19,,,,
192,2019-06-02 08:00,18.5,,.7,290,76,16.1,14.1,1005.1,1008.6,1,1.03,,,7,0,,,1565,,,24,,,,
192,2019-06-02 09:00,20.9,,1.1,110,65,16,14,1005.1,1008.6,1,1.94,,,6,0,,,1410,,,30.5,,,,
192,2019-06-02 10:00,23.9,,.6,20,51,15.1,13.1,1004.7,1008.1,1,2.54,,,3,0,,,1795,,,38.5,,,,
192,2019-06-02 11:00,26.2,,1.1,160,44,14.9,12.9,1004.1,1007.5,1,3.15,,,5,0,,,1891,,,44,,,,
192,2019-06-02 12:00,26.6,,1,200,38,13.2,11.1,1003.6,1007,1,3.37,,,7,0,,,1913,,,45.8,,,,
192,2019-06-02 13:00,27.9,,1.9,270,37,13.8,11.8,1003,1006.4,1,3.62,,,3,1,,63,1978,,,49.3,,,,
192,2019-06-02 14:00,26.3,,2.4,230,44,15,13,1002.6,1006,.8,2.87,,,8,1,,53,1941,,,40.3,,,,
192,2019-06-02 15:00,25.3,,1.8,180,48,15.4,13.4,1002.5,1005.9,.6,1.55,,,10,0,,,1852,,,36.4,,,,
192,2019-06-02 16:00,24.7,,1.7,180,49,15.2,13.2,1002.2,1005.6,1,1.64,,,9,2,,71,1605,,,36.6,,,,
192,2019-06-02 17:00,24.7,,1.3,160,49,15.2,13.2,1002.2,1005.6,1,1.73,,,4,0,,,1911,,,33.9,,,,
192,2019-06-02 18:00,24.2,,1.9,180,49,14.8,12.8,1001.9,1005.3,1,1.13,,,1,0,,,1813,,,28.6,,,,
192,2019-06-02 19:00,23,,1.1,200,49,13.7,11.7,1002.2,1005.6,.9,.42,,,0,0,,,1998,,,24.3,,,,
192,2019-06-02 20:00,21.6,,1.5,270,49,12.6,10.4,1002.4,1005.9,0,.02,,,0,0,,,2000,,,21.5,,,,
192,2019-06-02 21:00,20,,1.1,270,54,12.5,10.3,1003.5,1007,,,,,0,0,,,2000,,,20.1,,,,
192,2019-06-02 22:00,17,,0,0,72,13.9,11.9,1004,1007.5,,,,,0,0,,,1976,,,18.8,,,,
192,2019-06-02 23:00,15.9,,.4,0,80,14.4,12.4,1004.2,1007.8,,,,,0,0,,,1462,,,18,,,,
192,2019-06-03 00:00,15.3,,.1,0,87,15.1,13.1,1004.4,1008,,,,,0,0,,,1092,,,17.2,,,,
192,2019-06-03 01:00,14.8,,0,0,89,14.9,12.9,1004.3,1007.9,,,,,0,0,,,927,,,16.5,,,,
192,2019-06-03 02:00,14.3,,.1,0,92,15,13,1004.3,1007.9,,,,,0,0,,,758,,,15.9,,,,
192,2019-06-03 03:00,13.8,,.5,70,93,14.6,12.6,1004.1,1007.7,,,,,0,0,,,619,,,15.4,,,,
192,2019-06-03 04:00,13.3,,.1,0,93,14.1,12.1,1004,1007.6,,,,,0,0,,,573,,,14.8,,,,
192,2019-06-03 05:00,12.8,,.1,0,95,14,12,1004.3,1007.9,,,,,0,0,,,450,,,14.5,,,,
192,2019-06-03 06:00,13.3,,.5,50,93,14.1,12.1,1004.9,1008.5,.1,.07,,,0,0,,,470,,,15.2,,,,
192,2019-06-03 07:00,16.1,,.5,90,87,15.9,13.9,1005,1008.6,1,.51,,,0,0,,,657,,,19.3,,,,
192,2019-06-03 08:00,18.8,,1,270,74,16,14,1005.7,1009.2,1,1.22,,,1,0,,,1024,,,25.3,,,,
192,2019-06-03 09:00,21.3,,1.2,270,66,16.6,14.6,1005.8,1009.3,1,1.95,,,0,0,,,1415,,,31.7,,,,
192,2019-06-03 10:00,24.2,,1.2,290,55,16.5,14.5,1005.5,1008.9,1,2.57,,,2,0,,,1567,,,38.1,,,,
192,2019-06-03 11:00,26.4,,1.5,230,48,16.4,14.4,1005,1008.4,1,3.08,,,0,0,,,1576,,,43.7,,,,
192,2019-06-03 12:00,27.9,,1.7,290,42,15.7,13.7,1005,1008.4,1,3.36,,,0,0,,,1833,,,47,,,,
192,2019-06-03 13:00,28.6,,1.7,320,39,15.2,13.2,1004.5,1007.9,1,3.45,,,0,0,,,1807,,,48.2,,,,
192,2019-06-03 14:00,29.9,,1.6,290,38,16,14,1004,1007.4,1,3.27,,,1,0,,,1851,,,48,,,,
192,2019-06-03 15:00,30.2,,1.6,180,37,15.8,13.8,1004.1,1007.5,1,2.91,,,1,0,,,1977,,,46,,,,
192,2019-06-03 16:00,29.5,,2.3,200,36,14.8,12.8,1003.9,1007.3,1,2.41,,,3,0,,,1819,,,42.3,,,,
192,2019-06-03 17:00,28.8,,1.7,180,42,16.6,14.6,1003.9,1007.3,1,1.82,,,4,0,,,1793,,,37.1,,,,
192,2019-06-03 18:00,26.7,,1,270,49,17,15,1004,1007.4,1,1.05,,,0,0,,,1332,,,31.3,,,,
192,2019-06-03 19:00,25.1,,1.9,290,48,15.3,13.3,1004.2,1007.6,.6,.41,,,1,0,,,1835,,,26.5,,,,
192,2019-06-03 20:00,23.1,,.8,70,54,15.2,13.2,1004.5,1008,0,.03,,,0,0,,,1328,,,23.2,,,,
192,2019-06-03 21:00,22.1,,1.4,270,58,15.4,13.4,1004.9,1008.4,,,,,2,0,,,1266,,,21.6,,,,
192,2019-06-03 22:00,19.8,,1.5,180,70,16.1,14.1,1005.8,1009.3,,,,,0,0,,,1181,,,20.3,,,,
192,2019-06-03 23:00,20,,.5,340,67,15.6,13.6,1006.1,1009.6,,,,,0,0,,,1317,,,19.6,,,,
192,2019-06-04 00:00,16.7,,.1,0,81,15.4,13.4,1006.3,1009.9,,,,,0,0,,,1141,,,18.2,,,,
192,2019-06-04 01:00,16,,0,0,85,15.4,13.4,1006.2,1009.8,,,,,0,0,,,776,,,17.4,,,,
192,2019-06-04 02:00,15.3,,.3,0,91,15.8,13.8,1006.2,1009.8,,,,,0,0,,,481,,,16.7,,,,
192,2019-06-04 03:00,15,,.2,0,93,15.8,13.8,1006.3,1009.9,,,,,0,0,,,423,,,16.3,,,,
192,2019-06-04 04:00,14.1,,0,0,93,14.9,12.9,1006.4,1010,,,,,0,0,,,371,,,16,,,,
192,2019-06-04 05:00,14.3,,.4,0,93,15.1,13.1,1006.4,1010,,,,,0,0,,,370,,,15.6,,,,
192,2019-06-04 06:00,14.4,,.1,0,94,15.4,13.4,1006.6,1010.2,0,.06,,,0,0,,,346,,,16.5,,,,
192,2019-06-04 07:00,16.9,,.4,0,88,16.8,14.8,1006.7,1010.3,.6,.48,,,0,0,,,493,,,20.2,,,,
192,2019-06-04 08:00,20.4,,1,290,78,18.6,16.4,1007,1010.5,1,1.15,,,0,0,,,645,,,26.1,,,,
192,2019-06-04 09:00,22.4,,.7,270,68,18.3,16.1,1006.7,1010.2,1,1.89,,,0,0,,,874,,,32.8,,,,
192,2019-06-04 10:00,25.8,,.8,110,50,16.5,14.5,1006.5,1009.9,1,2.56,,,0,0,,,1311,,,39.5,,,,
192,2019-06-04 11:00,27.5,,1,230,46,16.8,14.8,1005.7,1009.1,1,3.04,,,0,0,,,1475,,,45.4,,,,
192,2019-06-04 12:00,29.2,,1.7,290,41,16.5,14.5,1005.2,1008.6,1,3.37,,,0,0,,,1890,,,49,,,,
192,2019-06-04 13:00,30.2,,1.3,270,42,17.9,15.8,1004.7,1008.1,1,3.46,,,0,0,,,1696,,,50.4,,,,
192,2019-06-04 14:00,30.1,,2,230,44,18.8,16.5,1004.5,1007.9,1,3.3,,,0,0,,,1671,,,50.2,,,,
192,2019-06-04 15:00,29.8,,2,200,51,21.3,18.5,1004.1,1007.5,1,2.99,,,0,0,,,1476,,,47.7,,,,
192,2019-06-04 16:00,28.7,,2.3,200,53,20.8,18.1,1003.9,1007.3,1,2.48,,,0,0,,,1474,,,43.4,,,,
192,2019-06-04 17:00,27.7,,2.1,160,56,20.8,18.1,1003.6,1007,1,1.78,,,0,0,,,1417,,,37.3,,,,
192,2019-06-04 18:00,26.5,,1.1,160,60,20.6,18,1003.7,1007.1,1,1.01,,,0,0,,,1309,,,31.7,,,,
192,2019-06-04 19:00,24.9,,1.5,160,66,20.8,18.1,1004,1007.4,.5,.36,,,1,0,,,1361,,,27.4,,,,
192,2019-06-04 20:00,23.8,,1.5,160,71,20.9,18.2,1004.5,1007.9,0,.03,,,0,0,,,1201,,,24.7,,,,
192,2019-06-04 21:00,23.1,,1.2,180,74,20.9,18.2,1005.1,1008.6,,,,,0,0,,,983,,,23.6,,,,
192,2019-06-04 22:00,22.7,,1.3,160,76,20.9,18.2,1005.7,1009.2,,,,,0,0,,,1029,,,22.7,,,,
192,2019-06-04 23:00,22.2,,.9,270,79,21,18.3,1005.9,1009.4,,,,,0,0,,,977,,,21.7,,,,
192,2019-06-05 00:00,19.7,,.4,0,90,20.6,18,1006.2,1009.7,,,,,0,0,,,628,,,20.8,,,,
192,2019-06-05 01:00,19,,.4,0,92,20.1,17.6,1005.7,1009.2,,,,,0,0,,,514,,,20,,,,
192,2019-06-05 02:00,18.2,,.3,0,94,19.6,17.2,1005.4,1008.9,,,,,0,0,,,428,,,19.2,,,,
192,2019-06-05 03:00,18.1,,.2,0,95,19.6,17.2,1005.5,1009,,,,,1,0,,,383,,,18.7,,,,
192,2019-06-05 04:00,17.5,,.1,0,95,18.9,16.6,1006.1,1009.6,,,,,0,0,,,372,,,18.2,,,,
192,2019-06-05 05:00,17.3,,.1,0,96,18.9,16.6,1006.7,1010.2,,,,,0,0,,,373,,,18.1,,,,
192,2019-06-05 06:00,17.3,,.8,70,95,18.6,16.4,1007.4,1010.9,0,.06,,,3,2,,2,441,,,18.5,,,,
192,2019-06-05 07:00,19.4,,.5,70,88,19.7,17.3,1007.7,1011.2,.9,.52,,,0,0,,,624,,,22.5,,,,
192,2019-06-05 08:00,21.8,,.8,290,74,19.2,16.9,1007.8,1011.3,1,1.15,,,7,0,,,1295,,,26.2,,,,
192,2019-06-05 09:00,24,,1.1,270,64,19,16.7,1008,1011.4,1,1.93,,,0,0,,,1465,,,35,,,,
192,2019-06-05 10:00,26.5,,1.2,270,57,19.6,17.2,1008,1011.4,1,2.53,,,0,0,,,1559,,,42,,,,
192,2019-06-05 11:00,28.5,,1.5,270,44,17,15,1008.2,1011.6,1,3.03,,,0,0,,,1879,,,47.3,,,,
192,2019-06-05 12:00,30,,1.5,270,43,18.2,16,1008.2,1011.6,1,3.39,,,0,0,,,1759,,,51.2,,,,
192,2019-06-05 13:00,31.9,,1.7,270,37,17.4,15.3,1008.1,1011.5,1,3.46,,,0,0,,,1659,,,52.7,,,,
192,2019-06-05 14:00,32.5,,1.7,360,36,17.5,15.4,1007.9,1011.3,1,3.38,,,0,0,,,1916,,,51.7,,,,
192,2019-06-05 15:00,31.6,,2.1,200,34,15.8,13.8,1007.8,1011.2,1,3.02,,,0,0,,,1948,,,49.4,,,,
192,2019-06-05 16:00,30.9,,1.7,180,43,19.1,16.8,1007.9,1011.3,1,2.42,,,0,0,,,1707,,,44.9,,,,
192,2019-06-05 17:00,29.2,,1.4,200,42,16.9,14.9,1007.9,1011.3,1,1.73,,,0,0,,,1812,,,38.5,,,,
192,2019-06-05 18:00,27.7,,1.2,320,47,17.4,15.3,1007.9,1011.3,1,.98,,,0,0,,,1528,,,32.5,,,,
192,2019-06-05 19:00,26.2,,1.5,270,53,17.9,15.8,1008.3,1011.7,.6,.38,,,0,0,,,1372,,,27.9,,,,
192,2019-06-05 20:00,23.8,,.4,0,60,17.6,15.5,1008.6,1012.1,0,.03,,,1,0,,,1336,,,24.5,,,,
192,2019-06-05 21:00,22.5,,.8,160,66,17.9,15.8,1009.3,1012.8,,,,,1,0,,,1023,,,22.9,,,,
192,2019-06-05 22:00,20.3,,.7,160,78,18.5,16.3,1009.4,1012.9,,,,,3,0,,,822,,,21.7,,,,
192,2019-06-05 23:00,20.6,,.2,0,77,18.6,16.4,1009.4,1012.9,,,,,7,0,,,715,,,21.2,,,,
192,2019-06-06 00:00,19.7,,.3,0,83,19,16.7,1009.5,1013,,,,,6,0,,,586,,,20.5,,,,
192,2019-06-06 01:00,18.6,,.1,0,87,18.5,16.3,1009.6,1013.1,,,,,3,0,,,562,,,19.7,,,,
192,2019-06-06 02:00,18,,.3,0,90,18.5,16.3,1009.9,1013.4,,,,,0,0,,,469,,,19.1,,,,
192,2019-06-06 03:00,17.3,,0,0,93,18.3,16.1,1009.4,1013,,,,,1,0,,,433,,,18.5,,,,
192,2019-06-06 04:00,17,,0,0,92,17.7,15.6,1009.9,1013.5,,,,,0,0,,,378,,,18,,,,
192,2019-06-06 05:00,16.6,,.5,70,94,17.7,15.6,1009.8,1013.4,,,,,4,0,,,307,,,17.6,,,,
192,2019-06-06 06:00,16.7,,.3,0,93,17.6,15.5,1009.6,1013.2,0,.07,,,8,0,,,305,,,18.7,,,,
192,2019-06-06 07:00,18.9,,.2,0,90,19.6,17.2,1009.9,1013.4,.2,.37,,,6,1,,2,417,,,21.7,,,,
192,2019-06-06 08:00,21.6,,.4,0,83,21.3,18.5,1009.9,1013.4,1,1.15,,,7,0,,,455,,,27.6,,,,
192,2019-06-06 09:00,22.8,,1,290,75,20.8,18.1,1009.6,1013.1,1,1.41,,,9,1,,72,690,,,31.9,,,,
192,2019-06-06 10:00,24,,.5,290,69,20.5,17.9,1009.4,1012.9,1,1.93,,,8,0,,,762,,,37.3,,,,
192,2019-06-06 11:00,26.4,,2.2,200,60,20.6,18,1009.4,1012.8,1,2.28,,,9,1,,69,998,,,41.9,,,,
192,2019-06-06 12:00,26.6,,2.5,180,61,21.2,18.4,1008.9,1012.3,.9,2.65,,,7,0,,,1224,,,43.7,,,,
192,2019-06-06 13:00,27.6,,1.8,200,59,21.7,18.8,1008.2,1011.6,1,3.13,,,6,1,,73,1678,,,49.3,,,,
192,2019-06-06 14:00,27.6,,2.4,140,58,21.3,18.5,1007,1010.4,1,2.74,,,9,4,,10,1529,,,47.1,,,,
192,2019-06-06 15:00,26.1,,1,360,66,22.2,19.2,1007.2,1010.6,.2,1.19,,,10,8,,10,1050,,,35.9,,,,
192,2019-06-06 16:00,24.7,,1.5,230,70,21.7,18.8,1006.6,1010,.1,.74,,,10,6,,10,694,,,32.2,,,,
192,2019-06-06 17:00,24.2,,.7,160,71,21.4,18.6,1006.1,1009.5,0,.29,,,10,1,,9,704,,,28,,,,
192,2019-06-06 18:00,22.2,.4,1.3,110,81,21.6,18.7,1005.3,1008.8,0,.21,,,10,6,,15,480,,,24.8,,,,
192,2019-06-06 19:00,20.9,.5,1.3,160,93,22.9,19.7,1004,1007.5,0,.05,,,10,10,,26,302,,,23.2,,,,
192,2019-06-06 20:00,20.7,0,1.7,110,90,21.8,18.9,1003.4,1006.9,0,0,,,10,9,,26,376,,,22.2,,,,
192,2019-06-06 21:00,20.1,.7,.9,140,93,21.8,18.9,1003.4,1006.9,,,,,10,8,,9,192,,,21.8,,,,
192,2019-06-06 22:00,18.3,6.7,1.4,20,91,19,16.7,1002.9,1006.4,,,,,10,9,,6,416,,,20.2,,,,
192,2019-06-06 23:00,17.5,7.5,1.6,360,93,18.5,16.3,1002.2,1005.7,,,,,10,9,,2,337,,,19.2,,,,
192,2019-06-07 00:00,16.7,5.6,1,320,95,17.9,15.8,1000.7,1004.2,,,,,10,9,,2,454,,,18.7,,,,
192,2019-06-07 01:00,16.7,4.5,1.1,340,95,17.9,15.8,999.2,1002.7,,,,,10,9,,2,386,,,18.6,,,,
192,2019-06-07 02:00,17,4.6,1,340,95,18.3,16.1,999.1,1002.6,,,,,0,0,,,412,,,18.5,,,,
192,2019-06-07 03:00,16.8,1.2,.4,0,94,17.9,15.8,998.5,1002,,,,,10,9,,1,1502,,,18.7,,,,
192,2019-06-07 04:00,16.7,3.9,.2,0,95,17.9,15.8,998.2,1001.7,,,,,10,9,,2,976,,,18.7,,,,
192,2019-06-07 05:00,16.7,.6,.5,50,95,17.9,15.8,997.6,1001.1,,,,,10,10,,2,1451,,,18.6,,,,
192,2019-06-07 06:00,16.7,.3,.4,0,96,18.2,16,997.3,1000.8,0,0,,,6,6,,2,401,,,18.8,,,,
192,2019-06-07 07:00,17,.1,.4,0,96,18.5,16.3,996.4,999.9,0,.09,,,5,5,,2,629,,,19.5,,,,
192,2019-06-07 08:00,17.3,0,.2,0,95,18.6,16.4,996.1,999.6,0,.13,,,2,2,,2,1847,,,19.7,,,,
192,2019-06-07 09:00,17.7,.1,.5,320,94,19,16.7,995.9,999.4,0,.28,,,7,7,,2,1260,,,20.8,,,,
192,2019-06-07 10:00,18.5,.3,.4,0,95,20.1,17.6,995.7,999.2,0,.49,,,4,4,,2,385,,,23.7,,,,
192,2019-06-07 11:00,19.7,,.6,340,87,19.9,17.4,995.8,999.3,0,1.16,,,9,9,,2,1842,,,27.1,,,,
192,2019-06-07 12:00,20.4,0,1.3,70,88,21,18.3,996.1,999.6,0,.95,,,9,9,,2,2000,,,26.6,,,,
192,2019-06-07 13:00,21.6,,.7,290,82,21,18.3,996.1,999.6,.2,1.46,,,9,9,,3,1980,,,28.4,,,,
192,2019-06-07 14:00,21.7,,.9,340,80,20.6,18,996,999.4,0,.74,,,9,9,,5,2000,,,26.8,,,,
192,2019-06-07 15:00,22.2,,1.2,90,77,20.5,17.9,996.5,999.9,0,1.17,,,9,9,,6,2000,,,26.2,,,,
192,2019-06-07 16:00,21.6,,1.2,360,79,20.2,17.7,997.1,1000.6,0,.33,,,10,9,,6,2000,,,23.5,,,,
192,2019-06-07 17:00,20.2,.1,.4,0,90,21.3,18.5,997.8,1001.3,0,.2,,,9,9,,5,1164,,,22.7,,,,
192,2019-06-07 18:00,21,.1,.5,360,84,20.8,18.1,998.6,1002.1,0,.16,,,6,6,,6,2000,,,22.7,,,,
192,2019-06-07 19:00,19.8,0,2,50,87,20,17.5,999.8,1003.3,0,.17,,,8,8,,6,1958,,,21.5,,,,
192,2019-06-07 20:00,19,0,1,20,91,19.9,17.4,1000.9,1004.4,0,.01,,,6,6,,3,2000,,,20.5,,,,
192,2019-06-07 21:00,18.8,,.3,0,89,19.2,16.9,1001.9,1005.4,,,,,0,0,,,2000,,,20.2,,,,
192,2019-06-07 22:00,19,,.8,360,88,19.2,16.9,1002.7,1006.2,,,,,9,9,,11,2000,,,19.8,,,,
192,2019-06-07 23:00,18.7,,.1,0,91,19.5,17.1,1003.3,1006.8,,,,,9,9,,9,2000,,,20,,,,
192,2019-06-08 00:00,18.6,,.2,0,92,19.6,17.2,1003.8,1007.3,,,,,5,5,,9,2000,,,19.8,,,,
192,2019-06-08 01:00,18.2,.2,0,0,93,19.4,17,1004.3,1007.8,,,,,0,0,,,1442,,,19.7,,,,
192,2019-06-08 02:00,17.7,,.1,0,96,19.4,17,1004.1,1007.6,,,,,2,2,,11,1999,,,18.8,,,,
192,2019-06-08 03:00,17.2,,.4,0,97,19,16.7,1004.5,1008,,,,,9,4,,2,1932,,,18.5,,,,
192,2019-06-08 04:00,17.2,,.1,0,97,19,16.7,1005,1008.5,,,,,6,6,,2,1725,,,18.3,,,,
192,2019-06-08 05:00,16.5,,.4,0,97,18.2,16,1005.2,1008.8,,,,,5,2,,2,1234,,,17.2,,,,
192,2019-06-08 06:00,16.2,,.3,0,97,17.8,15.7,1005.7,1009.3,0,.04,,,3,3,,2,1579,,,17.6,,,,
192,2019-06-08 07:00,17.8,,.5,70,97,19.7,17.3,1006,1009.5,.3,.42,,,6,6,,1,1997,,,21.6,,,,
192,2019-06-08 08:00,19.3,,.9,70,86,19.1,16.8,1006.4,1009.9,.9,1.07,,,7,0,,,2000,,,23.7,,,,
192,2019-06-08 09:00,21,,.8,230,79,19.6,17.2,1006.3,1009.8,1,1.63,,,7,0,,,2000,,,29.8,,,,
192,2019-06-08 10:00,22.9,,.9,20,68,18.9,16.6,1006.1,1009.6,1,2.44,,,5,1,,4,1955,,,34.7,,,,
192,2019-06-08 11:00,24.4,,1.6,110,57,17.4,15.3,1006,1009.4,.9,3.23,,,8,2,,9,1955,,,36.7,,,,
192,2019-06-08 12:00,23.4,,2.2,160,61,17.5,15.4,1005.7,1009.1,.5,2.29,,,7,6,,12,1978,,,30.9,,,,
192,2019-06-08 13:00,25.2,,1.1,110,60,19.1,16.8,1005.2,1008.6,.4,2.2,,,8,8,,12,1992,,,37,,,,
192,2019-06-08 14:00,24.2,,1.2,200,59,17.7,15.6,1004.7,1008.1,.9,2.29,,,7,7,,10,2000,,,31.5,,,,
192,2019-06-08 15:00,25.1,,2.1,140,59,18.8,16.5,1004.2,1007.6,1,3.05,,,7,2,,10,2000,,,34.8,,,,
192,2019-06-08 16:00,25.1,,1.9,180,63,20,17.5,1004.1,1007.5,1,2.49,,,6,2,,11,1988,,,33.4,,,,
192,2019-06-08 17:00,23.8,,1.7,160,64,18.8,16.5,1004.5,1007.9,1,1.62,,,7,0,,,1992,,,28.7,,,,
192,2019-06-08 18:00,22.2,,2,180,69,18.4,16.2,1004.4,1007.9,.9,.99,,,7,0,,,1621,,,25.2,,,,
192,2019-06-08 19:00,21.2,,1.9,200,74,18.5,16.3,1004.6,1008.1,.4,.44,,,9,0,,,1332,,,23.3,,,,
192,2019-06-08 20:00,20.1,,2.1,230,79,18.5,16.3,1005,1008.5,0,.06,,,8,0,,,1005,,,21.1,,,,
192,2019-06-08 21:00,18.8,,1,180,85,18.4,16.2,1005.1,1008.6,,,,,6,2,,19,903,,,19.8,,,,
192,2019-06-08 22:00,17.7,,.6,140,91,18.4,16.2,1005.1,1008.6,,,,,5,3,,7,571,,,19.6,,,,
192,2019-06-08 23:00,18.1,,.9,90,88,18.2,16,1004.7,1008.2,,,,,6,6,,4,789,,,19.7,,,,
192,2019-06-09 00:00,17.9,,.8,110,87,17.7,15.6,1004.4,1007.9,,,,,7,7,,4,850,,,19.7,,,,
192,2019-06-09 01:00,17.7,,.7,160,87,17.6,15.5,1004.2,1007.7,,,,,9,9,,5,848,,,19.7,,,,
192,2019-06-09 02:00,16.6,,.9,110,91,17.2,15.1,1003.9,1007.4,,,,,8,8,,4,664,,,18.2,,,,
192,2019-06-09 03:00,16.6,,.3,0,91,17.2,15.1,1003.9,1007.4,,,,,5,5,,6,693,,,17.9,,,,
192,2019-06-09 04:00,16.8,,.7,110,93,17.7,15.6,1003.8,1007.3,,,,,7,7,,5,594,,,18.7,,,,
192,2019-06-09 05:00,17.5,,.9,110,90,17.9,15.8,1003.7,1007.2,,,,,10,10,,4,604,,,19.1,,,,
192,2019-06-09 06:00,17.7,,.5,110,91,18.4,16.2,1004.3,1007.8,0,.01,,,1,1,,4,601,,,19.3,,,,
192,2019-06-09 07:00,18.6,,1.3,110,86,18.4,16.2,1004.5,1008,.1,.28,,,1,1,,5,678,,,20.9,,,,
192,2019-06-09 08:00,20.4,,1.7,110,77,18.4,16.2,1004.2,1007.7,.8,1.07,,,2,2,,5,850,,,25.9,,,,
192,2019-06-09 09:00,20.7,,1.4,70,68,16.5,14.5,1004,1007.5,.6,1.4,,,6,6,,7,1053,,,26.2,,,,
192,2019-06-09 10:00,22.5,,2.2,110,62,16.8,14.8,1003.1,1006.6,1,2.64,,,6,4,,8,1251,,,33.7,,,,
192,2019-06-09 11:00,23.4,,1.8,70,57,16.3,14.3,1002.6,1006,1,3.22,,,0,0,,,1291,,,34.7,,,,
192,2019-06-09 12:00,24.7,,2.1,110,52,16.1,14.1,1002.3,1005.7,1,3.56,,,3,1,,11,1504,,,37.9,,,,
192,2019-06-09 13:00,24.8,,2.6,110,51,15.9,13.9,1001.8,1005.2,1,3.46,,,6,0,,,1547,,,38.4,,,,
192,2019-06-09 14:00,26.1,,1.7,140,49,16.5,14.5,1001.7,1005.1,1,3.51,,,7,5,,15,1674,,,42.4,,,,
192,2019-06-09 15:00,25.8,,1.2,230,50,16.5,14.5,1001,1004.4,1,2.85,,,1,1,,15,1401,,,42,,,,
192,2019-06-09 16:00,25.2,,2.6,230,55,17.6,15.5,1000.8,1004.2,1,2.34,,,1,1,,12,1523,,,39.1,,,,
192,2019-06-09 17:00,23.1,,2.7,180,59,16.6,14.6,1000.8,1004.2,1,1.53,,,3,3,,11,1656,,,32.3,,,,
192,2019-06-09 18:00,22.2,,2.6,250,63,16.8,14.8,1000.7,1004.2,1,1.02,,,4,0,,,1947,,,27.5,,,,
192,2019-06-09 19:00,20.7,,1.6,230,69,16.8,14.8,1001.1,1004.6,.5,.31,,,4,0,,,1998,,,23.8,,,,
192,2019-06-09 20:00,19.6,,1.1,180,75,17,15,1001.2,1004.7,0,.02,,,7,0,,,1990,,,21.6,,,,
192,2019-06-09 21:00,19.2,,1.2,200,76,16.8,14.8,1002,1005.5,,,,,8,3,,15,1982,,,20.3,,,,
192,2019-06-09 22:00,18.1,,.7,200,84,17.4,15.3,1002.8,1006.3,,,,,7,3,,14,1852,,,20,,,,
192,2019-06-09 23:00,18.2,,1,160,84,17.5,15.4,1003.2,1006.7,,,,,8,8,,11,1819,,,20,,,,
192,2019-06-10 00:00,18,,1,140,83,17,15,1003,1006.5,,,,,8,8,,,1640,,,20.1,,,,
192,2019-06-10 01:00,17.7,,1.8,90,80,16.1,14.1,1002.6,1006.1,,,,,9,9,,7,1845,,,19.5,,,,
192,2019-06-10 02:00,17.5,,.9,140,79,15.8,13.8,1002.7,1006.2,,,,,7,7,,6,2000,,,19.3,,,,
192,2019-06-10 03:00,17.7,,.8,360,79,16,14,1002.9,1006.4,,,,,6,6,,6,1968,,,19.2,,,,
192,2019-06-10 04:00,17.3,,1.5,340,80,15.8,13.8,1003,1006.5,,,,,2,2,,7,1684,,,18.5,,,,
192,2019-06-10 05:00,16.6,0,1.6,340,82,15.5,13.5,1003.5,1007,,,,,8,8,,9,1366,,,18.2,,,,
192,2019-06-10 06:00,16,,1.2,360,84,15.2,13.2,1003.7,1007.3,0,.01,,,8,8,,11,1500,,,18.1,,,,
192,2019-06-10 07:00,15.8,.1,.7,20,85,15.2,13.2,1003.8,1007.4,0,.11,,,10,9,,12,1458,,,18.3,,,,
192,2019-06-10 08:00,16.7,.1,.5,20,83,15.7,13.7,1003.9,1007.4,0,.44,,,10,9,,9,1809,,,22.1,,,,
192,2019-06-10 09:00,19.2,,2.1,20,68,15.1,13.1,1003.7,1007.2,.5,1.56,,,8,5,,6,1956,,,29.3,,,,
