지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
192,2017-07-25 01:00,28.1,,1.4,230,85,32.2,25.3,999.2,1002.6,,,,,,,,,649,,,27.6,,,,
192,2017-07-25 02:00,26.5,,1.5,110,92,31.7,25,998.4,1001.8,,,,,,,,,503,,,27,,,,
192,2017-07-25 03:00,26.4,,1.5,180,91,31.3,24.8,998.3,1001.7,,,,,,,,,537,,,26.6,,,,
192,2017-07-25 04:00,26,,1,160,93,31.1,24.7,998.5,1001.9,,,,,,,,,434,,,26.2,,,,
192,2017-07-25 05:00,26,,.6,50,94,31.5,24.9,998.6,1002,,,,,,,,,416,,,26,,,,
192,2017-07-25 06:00,25.8,,.6,110,95,31.5,24.9,998.9,1002.3,0,.02,,,,,,,368,,,26.6,,,,
192,2017-07-25 07:00,26.4,,.5,20,93,31.9,25.1,999.2,1002.6,0,.07,,,,,,,445,,,27.4,,,,
192,2017-07-25 08:00,27.9,,.3,0,86,32.2,25.3,999.3,1002.7,0,.23,,,,,,,609,,,30.3,,,,
192,2017-07-25 09:00,28.8,,.4,0,82,32.4,25.4,999.2,1002.6,0,.57,,,,,,,786,,,33.9,,,,
192,2017-07-25 10:00,28.8,0,.6,340,81,32.1,25.2,999.6,1003,.1,.64,,,,,,,856,,,32.3,,,,
192,2017-07-25 11:00,28.2,.2,.6,180,88,33.6,26,999.7,1003.1,0,.29,,,,,,,510,,,30,,,,
192,2017-07-25 12:00,29.2,0,.6,200,85,34.4,26.4,999.3,1002.7,0,.44,,,,,,,582,,,33.1,,,,
192,2017-07-25 13:00,31.5,,1.1,110,70,32.2,25.3,999.2,1002.5,.4,1.6,,,,,,,1123,,,43.1,,,,
192,2017-07-25 14:00,33.2,,1.4,140,64,32.4,25.4,998.8,1002.1,.7,1.87,,,,,,,1249,,,48.2,,,,
192,2017-07-25 15:00,32.2,,1.5,160,66,31.7,25,998.6,1001.9,.2,.84,,,,,,,1329,,,40.8,,,,
192,2017-07-25 16:00,33,,1.8,140,61,30.6,24.4,998.5,1001.8,.3,1.1,,,,,,,1790,,,43.9,,,,
192,2017-07-25 17:00,27.5,.7,2.6,90,85,31.1,24.7,999.8,1003.2,.2,.47,,,,,,,1073,,,31.5,,,,
192,2017-07-25 18:00,26,12.3,1.5,110,96,32.2,25.3,1000.7,1004.1,0,.06,,,,,,,162,,,28.2,,,,
192,2017-07-25 19:00,26.1,4,.6,20,94,31.7,25,1001.4,1004.8,0,.04,,,,,,,1797,,,28.4,,,,
192,2017-07-25 20:00,25.9,,.5,90,95,31.7,25,1002.1,1005.5,0,0,,,,,,,1188,,,28,,,,
192,2017-07-25 21:00,25.8,,.9,360,93,30.7,24.5,1002.9,1006.3,,,,,,,,,1565,,,27.5,,,,
192,2017-07-25 22:00,25.5,,.6,360,91,29.7,23.9,1003.3,1006.7,,,,,,,,,1983,,,27,,,,
192,2017-07-25 23:00,25,,1,20,88,27.7,22.8,1003.5,1006.9,,,,,,,,,2000,,,26.4,,,,
192,2017-07-26 00:00,24.1,,.2,0,91,27.2,22.5,1003.8,1007.2,,,,,,,,,2000,,,25.9,,,,
192,2017-07-26 01:00,23.9,,.4,0,88,26,21.7,1003.9,1007.3,,,,,,,,,2000,,,25.4,,,,
192,2017-07-26 02:00,23.8,,.5,20,87,25.5,21.4,1004.1,1007.5,,,,,,,,,2000,,,25.2,,,,
192,2017-07-26 03:00,23.4,,.4,0,87,25,21.1,1004.1,1007.5,,,,,,,,,2000,,,24.7,,,,
192,2017-07-26 04:00,23.1,,.7,50,89,25,21.1,1004.1,1007.5,,,,,,,,,2000,,,24.4,,,,
192,2017-07-26 05:00,22.8,,1,20,87,24.1,20.5,1004.6,1008.1,,,,,,,,,2000,,,23.9,,,,
192,2017-07-26 06:00,22.6,,.2,0,88,24.1,20.5,1004.8,1008.3,0,.02,,,,,,,2000,,,24.2,,,,
192,2017-07-26 07:00,24.6,,.6,360,78,24.1,20.5,1005.2,1008.6,.6,.32,,,,,,,2000,,,25.3,,,,
192,2017-07-26 08:00,25.5,,1.8,50,71,23.1,19.8,1005.7,1009.1,.9,.82,,,,,,,2000,,,27.6,,,,
192,2017-07-26 09:00,26.8,,2.2,20,68,23.8,20.3,1005.5,1008.9,.9,1.31,,,,,,,2000,,,30.8,,,,
192,2017-07-26 10:00,27.4,,2.7,50,62,22.5,19.4,1005.4,1008.8,.9,1.65,,,,,,,2000,,,34.2,,,,
192,2017-07-26 11:00,29,,2.8,50,56,22.4,19.3,1005.3,1008.7,.9,2.06,,,,,,,2000,,,37.9,,,,
192,2017-07-26 12:00,28.9,,3.2,70,55,21.8,18.9,1005,1008.4,.9,2.23,,,,,,,2000,,,36.2,,,,
192,2017-07-26 13:00,30.4,,2,90,50,21.7,18.8,1004.4,1007.8,.7,2.08,,,,,,,2000,,,39.1,,,,
192,2017-07-26 14:00,31.6,,2.6,70,47,21.8,18.9,1004.1,1007.5,.8,1.95,,,,,,,1993,,,40.8,,,,
192,2017-07-26 15:00,31.1,,2.1,20,48,21.6,18.7,1003.7,1007.1,.4,1.29,,,,,,,2000,,,35.1,,,,
192,2017-07-26 16:00,30.7,,2.2,360,53,23.4,20,1003.4,1006.8,.4,1.1,,,,,,,2000,,,32.2,,,,
192,2017-07-26 17:00,30.2,,1.7,110,54,23.1,19.8,1003.3,1006.7,0,.78,,,,,,,2000,,,32.7,,,,
192,2017-07-26 18:00,29.4,,1.3,110,57,23.2,19.9,1003.3,1006.7,0,.29,,,,,,,2000,,,30.9,,,,
192,2017-07-26 19:00,28.3,,1.1,140,56,21.4,18.6,1003.8,1007.2,0,.14,,,,,,,2000,,,29.1,,,,
192,2017-07-26 20:00,26.2,,1,160,68,23.1,19.8,1004.1,1007.5,0,.03,,,,,,,2000,,,27.6,,,,
192,2017-07-26 21:00,25.1,,.5,140,67,21.3,18.5,1004.8,1008.2,,,,,,,,,2000,,,26,,,,
192,2017-07-26 22:00,23.1,,.2,0,76,21.4,18.6,1005,1008.5,,,,,,,,,2000,,,24.7,,,,
192,2017-07-26 23:00,22.3,,.3,0,82,22,19,1005.2,1008.7,,,,,,,,,2000,,,23.8,,,,
192,2017-07-27 00:00,21.3,,0,0,89,22.5,19.4,1005.2,1008.7,,,,,,,,,2000,,,23,,,,
192,2017-07-27 01:00,20.8,,.3,0,92,22.5,19.4,1005.3,1008.8,,,,,,,,,2000,,,22.3,,,,
192,2017-07-27 02:00,20.5,,.6,20,91,21.8,18.9,1005.5,1009,,,,,,,,,2000,,,21.8,,,,
192,2017-07-27 03:00,19.8,,.3,0,91,20.9,18.2,1005.4,1008.9,,,,,,,,,2000,,,21.2,,,,
192,2017-07-27 04:00,19.3,,.5,50,91,20.2,17.7,1005.7,1009.2,,,,,,,,,2000,,,20.6,,,,
192,2017-07-27 05:00,18.8,,.6,20,92,19.9,17.4,1006,1009.5,,,,,,,,,2000,,,20,,,,
192,2017-07-27 06:00,18.4,,.1,0,93,19.6,17.2,1006.3,1009.8,0,.01,,,,,,,2000,,,19.7,,,,
192,2017-07-27 07:00,22,,.2,0,72,19,16.7,1006.4,1009.9,.8,.33,,,,,,,2000,,,21,,,,
192,2017-07-27 08:00,24.5,,.9,50,64,19.6,17.2,1006.3,1009.7,1,.88,,,,,,,2000,,,24.1,,,,
192,2017-07-27 09:00,25.6,,2,70,55,17.9,15.8,1006.2,1009.6,1,1.46,,,,,,,2000,,,28,,,,
192,2017-07-27 10:00,27.4,,2,110,51,18.5,16.3,1006.2,1009.6,1,1.99,,,,,,,1989,,,32.3,,,,
192,2017-07-27 11:00,29.4,,1.2,290,43,17.6,15.5,1005.6,1009,1,2.4,,,,,,,2000,,,36.2,,,,
192,2017-07-27 12:00,31,,1.2,250,36,16.1,14.1,1005.1,1008.5,1,2.63,,,,,,,2000,,,39.5,,,,
192,2017-07-27 13:00,32,,1.3,50,36,17,15,1004.4,1007.8,1,2.72,,,,,,,1868,,,42,,,,
192,2017-07-27 14:00,32.6,,2.2,320,35,17.2,15.1,1003.8,1007.2,1,2.64,,,,,,,2000,,,43.2,,,,
192,2017-07-27 15:00,32.1,,2.8,230,40,19,16.7,1003.7,1007.1,1,2.37,,,,,,,2000,,,43.2,,,,
192,2017-07-27 16:00,31.5,,2.9,200,39,17.9,15.8,1003.7,1007.1,1,1.99,,,,,,,1981,,,42.3,,,,
192,2017-07-27 17:00,30.7,,3.1,180,45,19.7,17.3,1003.7,1007.1,1,1.47,,,,,,,2000,,,40.4,,,,
192,2017-07-27 18:00,30.1,,1.9,230,47,20,17.5,1003.9,1007.3,1,.89,,,,,,,2000,,,37.5,,,,
192,2017-07-27 19:00,28.1,,1.1,230,54,20.5,17.9,1004.3,1007.7,1,.3,,,,,,,2000,,,32.9,,,,
192,2017-07-27 20:00,26.3,,1.9,200,63,21.4,18.6,1005,1008.4,0,.02,,,,,,,2000,,,29.9,,,,
192,2017-07-27 21:00,25.3,,1.9,230,69,22.1,19.1,1005.5,1008.9,,,,,,,,,2000,,,28.1,,,,
192,2017-07-27 22:00,24.3,,.6,160,75,22.7,19.5,1005.9,1009.3,,,,,,,,,2000,,,26.9,,,,
192,2017-07-27 23:00,23.4,,.2,0,81,23.2,19.9,1006,1009.5,,,,,,,,,2000,,,25.9,,,,
192,2017-07-28 00:00,23.5,,.3,0,82,23.7,20.2,1006,1009.4,,,,,,,,,2000,,,25.1,,,,
192,2017-07-28 01:00,22.4,,.3,0,89,24,20.4,1005.6,1009.1,,,,,,,,,2000,,,24.5,,,,
192,2017-07-28 02:00,21.8,,.4,0,91,23.7,20.2,1005.7,1009.2,,,,,,,,,2000,,,23.9,,,,
192,2017-07-28 03:00,21.2,,.3,0,93,23.4,20,1005.6,1009.1,,,,,,,,,2000,,,23.4,,,,
192,2017-07-28 04:00,20.8,,.1,0,95,23.2,19.9,1005.6,1009.1,,,,,,,,,1965,,,22.9,,,,
192,2017-07-28 05:00,20.5,,.5,90,96,23.1,19.8,1005.8,1009.3,,,,,,,,,1609,,,22.5,,,,
192,2017-07-28 06:00,20.8,,.5,50,95,23.2,19.9,1006,1009.5,0,.02,,,,,,,1371,,,22.4,,,,
192,2017-07-28 07:00,22.8,,.1,0,85,23.5,20.1,1006.1,1009.6,.6,.29,,,,,,,1966,,,23.6,,,,
192,2017-07-28 08:00,24.8,,.7,70,81,25.3,21.3,1006.4,1009.8,1,.79,,,,,,,1799,,,26.2,,,,
192,2017-07-28 09:00,26.9,,.9,70,68,24,20.4,1006.1,1009.5,1,1.38,,,,,,,1871,,,30.2,,,,
192,2017-07-28 10:00,28.8,,1.3,320,63,24.9,21,1005.7,1009.1,1,1.8,,,,,,,1977,,,34,,,,
192,2017-07-28 11:00,30.7,,1.8,290,58,25.5,21.4,1005.4,1008.8,1,2.18,,,,,,,2000,,,37.8,,,,
192,2017-07-28 12:00,32.1,,1.6,270,48,22.9,19.7,1005,1008.4,1,2.33,,,,,,,1947,,,40.5,,,,
192,2017-07-28 13:00,32.7,,1.6,200,46,22.7,19.5,1004.5,1007.9,1,2.53,,,,,,,2000,,,42.9,,,,
192,2017-07-28 14:00,33.8,,1.9,160,46,24.1,20.5,1003.9,1007.2,1,2.41,,,,,,,2000,,,44.6,,,,
192,2017-07-28 15:00,34.1,,1.5,250,43,22.9,19.7,1003.6,1006.9,1,2.19,,,,,,,1976,,,44.9,,,,
192,2017-07-28 16:00,32.1,,2,250,49,23.4,20,1003.6,1007,.6,1.4,,,,,,,2000,,,41.5,,,,
192,2017-07-28 17:00,30.7,,2.1,180,51,22.4,19.3,1003.8,1007.2,.6,.95,,,,,,,2000,,,39.5,,,,
192,2017-07-28 18:00,30,,1.1,180,53,22.4,19.3,1003.8,1007.2,.4,.56,,,,,,,2000,,,36.6,,,,
192,2017-07-28 19:00,28.8,,1.7,160,58,22.9,19.7,1004.3,1007.7,0,.23,,,,,,,2000,,,33.5,,,,
192,2017-07-28 20:00,28,,.8,290,61,22.9,19.7,1004.3,1007.7,0,.02,,,,,,,2000,,,31,,,,
192,2017-07-28 21:00,27,,1.1,160,65,23.1,19.8,1004.5,1007.9,,,,,,,,,2000,,,29.4,,,,
192,2017-07-28 22:00,26.1,,.3,0,72,24.3,20.6,1004.7,1008.1,,,,,,,,,2000,,,28.5,,,,
192,2017-07-28 23:00,25,,.2,0,79,24.9,21,1004.5,1007.9,,,,,,,,,2000,,,27.6,,,,
192,2017-07-29 00:00,25.2,,0,0,79,25.2,21.2,1004.6,1008,,,,,,,,,2000,,,27.1,,,,
192,2017-07-29 01:00,25.5,,.6,200,76,24.7,20.9,1004.4,1007.8,,,,,,,,,1946,,,26.9,,,,
192,2017-07-29 02:00,24.8,,.5,110,82,25.6,21.5,1004.2,1007.6,,,,,,,,,1925,,,26.5,,,,
192,2017-07-29 03:00,24.7,,0,0,82,25.5,21.4,1004.2,1007.6,,,,,,,,,1974,,,26.4,,,,
192,2017-07-29 04:00,24.8,,.4,0,85,26.4,22,1004.2,1007.6,,,,,,,,,1848,,,26.3,,,,
192,2017-07-29 05:00,24.9,,.8,140,76,23.8,20.3,1004.5,1007.9,,,,,,,,,2000,,,26.3,,,,
192,2017-07-29 06:00,25,,.4,0,80,25.3,21.3,1004.9,1008.3,0,0,,,,,,,1980,,,26.2,,,,
192,2017-07-29 07:00,25.5,,.7,160,77,25,21.1,1005.2,1008.6,0,.09,,,,,,,1580,,,26.7,,,,
192,2017-07-29 08:00,26.4,,.6,90,73,25,21.1,1005.3,1008.7,0,.26,,,,,,,1962,,,27.9,,,,
192,2017-07-29 09:00,27,,1.3,110,75,26.6,22.1,1005.2,1008.6,0,.54,,,,,,,1995,,,29.8,,,,
192,2017-07-29 10:00,27.5,,.7,110,72,26.3,21.9,1005.3,1008.7,0,.64,,,,,,,1981,,,31.1,,,,
192,2017-07-29 11:00,28,,.4,0,70,26.4,22,1004.9,1008.3,0,.52,,,,,,,1908,,,31.3,,,,
192,2017-07-29 12:00,28.7,,1.1,290,69,27.1,22.4,1004.8,1008.2,0,1.08,,,,,,,1838,,,34.2,,,,
192,2017-07-29 13:00,28.7,,1.3,290,69,27.1,22.4,1004.5,1007.9,0,.8,,,,,,,1719,,,34,,,,
192,2017-07-29 14:00,28.6,,1.3,200,68,26.6,22.1,1004.1,1007.5,0,.68,,,,,,,1564,,,33.8,,,,
192,2017-07-29 15:00,28.4,,1.9,110,73,28.1,23,1004.1,1007.5,0,.45,,,,,,,1330,,,32.7,,,,
192,2017-07-29 16:00,27.4,,1.9,110,76,27.6,22.7,1004,1007.4,0,.19,,,,,,,1795,,,31,,,,
192,2017-07-29 17:00,26.9,,2.2,110,78,27.6,22.7,1003.7,1007.1,0,.07,,,,,,,1523,,,29.7,,,,
192,2017-07-29 18:00,25.6,,1.8,90,85,27.7,22.8,1004,1007.4,0,.06,,,,,,,1048,,,28.6,,,,
192,2017-07-29 19:00,24.9,,2.3,90,88,27.6,22.7,1004.2,1007.6,0,.02,,,,,,,1084,,,27.7,,,,
192,2017-07-29 20:00,25.2,,1.7,90,84,26.8,22.2,1004.6,1008,0,0,,,,,,,1327,,,27.2,,,,
192,2017-07-29 21:00,24.3,,.9,360,90,27.2,22.5,1005.2,1008.6,,,,,,,,,927,,,26.7,,,,
192,2017-07-29 22:00,24.1,,.5,360,90,26.9,22.3,1005.4,1008.8,,,,,,,,,717,,,26.4,,,,
192,2017-07-29 23:00,23.9,,.9,20,93,27.4,22.6,1005.3,1008.7,,,,,,,,,485,,,26,,,,
192,2017-07-30 00:00,23.8,,.6,50,93,27.2,22.5,1005.3,1008.7,,,,,,,,,538,,,25.9,,,,
192,2017-07-30 01:00,23.9,,.9,20,93,27.4,22.6,1005.2,1008.6,,,,,,,,,560,,,25.7,,,,
192,2017-07-30 02:00,23.9,,.9,360,93,27.4,22.6,1004.7,1008.1,,,,,,,,,520,,,25.6,,,,
192,2017-07-30 03:00,23.9,,.8,360,92,27.2,22.5,1004.8,1008.2,,,,,,,,,637,,,25.5,,,,
192,2017-07-30 04:00,23.7,,.8,20,92,26.9,22.3,1004.6,1008,,,,,,,,,687,,,25.3,,,,
192,2017-07-30 05:00,23.6,,1.1,20,92,26.8,22.2,1004.5,1007.9,,,,,,,,,715,,,25.1,,,,
192,2017-07-30 06:00,23.5,,.8,360,92,26.6,22.1,1005,1008.4,0,0,,,,,,,724,,,25,,,,
192,2017-07-30 07:00,23.6,,.8,50,90,26.1,21.8,1005.4,1008.8,0,.08,,,,,,,813,,,25.4,,,,
192,2017-07-30 08:00,24.4,,.7,90,87,26.4,22,1005.6,1009,0,.19,,,,,,,926,,,26.2,,,,
192,2017-07-30 09:00,25.5,,.4,0,80,26,21.7,1005.6,1009,0,.6,,,,,,,1373,,,28.7,,,,
192,2017-07-30 10:00,27.2,,.7,270,71,25.5,21.4,1005.2,1008.6,.6,1.39,,,,,,,1743,,,32.8,,,,
192,2017-07-30 11:00,27.7,,1.4,270,71,26.3,21.9,1004.8,1008.2,0,1.02,,,,,,,1627,,,33.8,,,,
192,2017-07-30 12:00,28.5,,1.4,290,68,26.4,22,1004.5,1007.9,0,1.43,,,,,,,1622,,,36.4,,,,
192,2017-07-30 13:00,29.6,,1.7,290,64,26.4,22,1004.1,1007.5,.7,2.14,,,,,,,1487,,,41,,,,
192,2017-07-30 14:00,31.2,,1.6,270,61,27.6,22.7,1003.9,1007.3,1,2.32,,,,,,,1720,,,43.8,,,,
192,2017-07-30 15:00,31.1,,1.4,270,63,28.4,23.2,1003.7,1007.1,.2,1.5,,,,,,,1272,,,41,,,,
192,2017-07-30 16:00,30.6,,1.8,250,62,27.1,22.4,1003.5,1006.9,.4,1.23,,,,,,,1054,,,40.1,,,,
192,2017-07-30 17:00,30.9,,1.3,270,62,27.6,22.7,1003,1006.4,.9,1.28,,,,,,,989,,,40.4,,,,
192,2017-07-30 18:00,29.7,,1.8,160,67,27.9,22.9,1002.9,1006.3,.6,.57,,,,,,,1029,,,36.7,,,,
192,2017-07-30 19:00,28.7,,1.8,230,71,27.9,22.9,1003.5,1006.9,0,.1,,,,,,,1080,,,32.8,,,,
192,2017-07-30 20:00,27.5,,1.7,180,75,27.4,22.6,1004.2,1007.6,0,.02,,,,,,,1327,,,30.4,,,,
192,2017-07-30 21:00,27.1,,1.8,200,76,27.1,22.4,1004.9,1008.3,,,,,,,,,1372,,,29,,,,
192,2017-07-30 22:00,26.3,,.2,0,81,27.6,22.7,1005,1008.4,,,,,,,,,1375,,,28,,,,
192,2017-07-30 23:00,25.3,,.5,180,88,28.3,23.1,1005,1008.4,,,,,,,,,979,,,27.2,,,,
192,2017-07-31 00:00,24.7,,.3,0,91,28.3,23.1,1005,1008.4,,,,,,,,,740,,,26.6,,,,
192,2017-07-31 01:00,24.3,,.1,0,94,28.4,23.2,1004.9,1008.3,,,,,,,,,599,,,26,,,,
192,2017-07-31 02:00,24,,.2,0,94,27.9,22.9,1004.8,1008.2,,,,,,,,,557,,,25.6,,,,
192,2017-07-31 03:00,24.2,,.3,0,94,28.3,23.1,1004.9,1008.3,,,,,,,,,554,,,25.6,,,,
192,2017-07-31 04:00,24.2,,.1,0,93,27.9,22.9,1005.1,1008.5,,,,,,,,,581,,,25.6,,,,
192,2017-07-31 05:00,24.2,,.4,0,94,28.3,23.1,1005,1008.4,,,,,,,,,552,,,25.6,,,,
192,2017-07-31 06:00,24,0,.4,0,95,28.3,23.1,1005,1008.4,0,0,,,,,,,422,,,25.4,,,,
192,2017-07-31 07:00,24.9,,.4,0,93,29.1,23.6,1004.9,1008.3,0,.14,,,,,,,505,,,25.9,,,,
192,2017-07-31 08:00,26,0,.2,0,87,29.1,23.6,1005.5,1008.9,0,.32,,,,,,,706,,,27.4,,,,
192,2017-07-31 09:00,27.7,0,.6,70,79,29.3,23.7,1005.6,1009,0,.71,,,,,,,877,,,30.2,,,,
192,2017-07-31 10:00,28.5,0,1.4,270,76,29.5,23.8,1006,1009.4,.1,.91,,,,,,,1019,,,32.6,,,,
192,2017-07-31 11:00,30,0,1.1,20,68,28.8,23.4,1005.5,1008.9,0,1.28,,,,,,,1378,,,35.5,,,,
192,2017-07-31 12:00,29.7,,1.5,360,67,27.9,22.9,1005.3,1008.7,.1,1.18,,,,,,,1460,,,36.8,,,,
192,2017-07-31 13:00,30.3,,1.1,270,65,27.9,22.9,1005.1,1008.5,0,.9,,,,,,,1552,,,36.6,,,,
192,2017-07-31 14:00,30.6,,1.1,290,65,28.4,23.2,1005.1,1008.5,0,.79,,,,,,,1587,,,36.3,,,,
192,2017-07-31 15:00,30.5,,1.5,360,67,29.1,23.6,1005,1008.4,0,.59,,,,,,,1571,,,35.6,,,,
192,2017-07-31 16:00,30.1,,2.3,20,71,30.2,24.2,1004.9,1008.3,0,.73,,,,,,,1420,,,36.3,,,,
192,2017-07-31 17:00,25.9,4.2,1.6,110,95,31.7,25,1004.9,1008.3,0,.28,,,,,,,328,,,30.4,,,,
192,2017-07-31 18:00,25.4,21,1.3,110,97,31.3,24.8,1006.5,1009.9,0,.06,,,,,,,121,,,26.5,,,,
192,2017-07-31 19:00,25.8,.5,.6,70,96,31.9,25.1,1007.1,1010.5,0,0,,,,,,,546,,,26.9,,,,
192,2017-07-31 20:00,24.3,11.1,1.6,110,97,29.3,23.7,1007.3,1010.7,0,0,,,,,,,316,,,25.7,,,,
192,2017-07-31 21:00,24.3,1.4,.9,230,98,29.7,23.9,1008,1011.4,,,,,,,,,762,,,25.5,,,,
192,2017-07-31 22:00,23.7,,.6,230,98,28.6,23.3,1007.5,1010.9,,,,,,,,,645,,,24.8,,,,
192,2017-07-31 23:00,23.9,,.5,160,98,28.9,23.5,1007.1,1010.5,,,,,,,,,547,,,24.5,,,,
192,2017-08-01 00:00,23.7,,.1,0,99,28.9,23.5,1007,1010.4,,,,,,,,,407,,,24.2,,,,
192,2017-08-01 01:00,23.3,,.2,0,99,28.3,23.1,1007,1010.5,,,,,,,,,562,,,24.1,,,,
192,2017-08-01 02:00,23.3,,.1,0,100,28.4,23.2,1006.6,1010.1,,,,,,,,,388,,,24.1,,,,
192,2017-08-01 03:00,23.4,,.5,360,100,28.6,23.3,1006.6,1010.1,,,,,,,,,522,,,24.4,,,,
192,2017-08-01 04:00,23.3,,1,20,99,28.3,23.1,1007.2,1010.7,,,,,,,,,843,,,24.5,,,,
192,2017-08-01 05:00,23.4,,.5,50,99,28.4,23.2,1006.9,1010.4,,,,,,,,,590,,,24.5,,,,
192,2017-08-01 06:00,23.5,,1.1,360,99,28.6,23.3,1007,1010.5,0,0,,,,,,,331,,,24.6,,,,
192,2017-08-01 07:00,23.7,,1.9,340,99,28.9,23.5,1007.7,1011.2,0,.1,,,,,,,449,,,25.1,,,,
192,2017-08-01 08:00,24.6,,1.1,340,94,28.9,23.5,1008.2,1011.6,0,.27,,,,,,,844,,,26.3,,,,
192,2017-08-01 09:00,25.8,,1.3,320,88,29.1,23.6,1008.2,1011.6,.2,.79,,,,,,,1083,,,28.8,,,,
192,2017-08-01 10:00,26.9,,1.9,50,84,29.7,23.9,1008.7,1012.1,0,.75,,,,,,,1237,,,29.6,,,,
192,2017-08-01 11:00,29.2,,1,160,72,29.1,23.6,1007.6,1011,.7,1.91,,,,,,,1108,,,35.6,,,,
192,2017-08-01 12:00,29.7,,1.7,270,69,28.6,23.3,1006.9,1010.3,.9,2.38,,,,,,,1309,,,36.4,,,,
192,2017-08-01 13:00,31.5,,1.9,140,61,28.1,23,1006.4,1009.8,.9,2.44,,,,,,,1778,,,39.6,,,,
192,2017-08-01 14:00,32.7,,1.5,290,57,28.1,23,1005.9,1009.3,1,2.65,,,,,,,1795,,,40.2,,,,
192,2017-08-01 15:00,33.1,,1.7,320,55,27.7,22.8,1005.3,1008.7,1,2.26,,,,,,,1936,,,39.8,,,,
192,2017-08-01 16:00,32.4,,1.8,160,61,29.7,23.9,1005,1008.4,1,1.85,,,,,,,1838,,,38.4,,,,
192,2017-08-01 17:00,32.3,,1.9,180,61,29.5,23.8,1005,1008.4,.9,1.28,,,,,,,1860,,,36.6,,,,
192,2017-08-01 18:00,30.5,,2,180,67,29.1,23.6,1005.2,1008.6,1,.82,,,,,,,1620,,,33.2,,,,
192,2017-08-01 19:00,29.1,,1.7,180,72,28.9,23.5,1005.6,1009,.2,.19,,,,,,,1633,,,29.9,,,,
192,2017-08-01 20:00,27.9,,1.2,180,78,29.3,23.7,1006.3,1009.7,0,0,,,,,,,1570,,,28.2,,,,
192,2017-08-01 21:00,27.2,,.8,180,80,28.8,23.4,1007.1,1010.5,,,,,,,,,1668,,,27.4,,,,
192,2017-08-01 22:00,26.1,,.5,160,88,29.7,23.9,1007.2,1010.6,,,,,,,,,1313,,,26.9,,,,
192,2017-08-01 23:00,25.4,,.8,110,91,29.5,23.8,1007.2,1010.6,,,,,,,,,1097,,,26.3,,,,
192,2017-08-02 00:00,25.1,,.6,110,94,29.8,24,1007.1,1010.6,,,,,,,,,643,,,25.8,,,,
192,2017-08-02 01:00,24.9,,.3,0,95,29.8,24,1006.7,1010.1,,,,,,,,,684,,,25.6,,,,
192,2017-08-02 02:00,24.5,,.3,0,96,29.5,23.8,1006.2,1009.6,,,,,,,,,564,,,25.2,,,,
192,2017-08-02 03:00,24.7,,.6,20,96,29.8,24,1006,1009.4,,,,,,,,,632,,,25.2,,,,
192,2017-08-02 04:00,24.7,,.2,0,95,29.5,23.8,1005.6,1009,,,,,,,,,572,,,25.4,,,,
192,2017-08-02 05:00,24.8,,.3,0,95,29.7,23.9,1005.6,1009,,,,,,,,,554,,,25.6,,,,
192,2017-08-02 06:00,24.9,,.7,140,94,29.5,23.8,1005.7,1009.1,0,0,,,,,,,584,,,25.7,,,,
192,2017-08-02 07:00,25.3,,0,0,92,29.5,23.8,1005.9,1009.3,0,.06,,,,,,,752,,,26.1,,,,
192,2017-08-02 08:00,25.4,,1.3,110,90,29.1,23.6,1006.2,1009.6,0,.14,,,,,,,835,,,26.5,,,,
192,2017-08-02 09:00,25.1,,1.1,90,93,29.5,23.8,1006.3,1009.8,0,.21,,,,,,,464,,,27,,,,
192,2017-08-02 10:00,26.7,,1.7,110,83,28.9,23.5,1006.1,1009.5,0,.62,,,,,,,1060,,,29.5,,,,
192,2017-08-02 11:00,28,,1.6,140,77,28.9,23.5,1005.9,1009.3,0,.99,,,,,,,1194,,,32.1,,,,
192,2017-08-02 12:00,28.4,,3,110,74,28.6,23.3,1005.4,1008.8,.4,1.86,,,,,,,1136,,,35.2,,,,
192,2017-08-02 13:00,29.7,,1.7,110,69,28.6,23.3,1004.9,1008.3,.2,1.57,,,,,,,1066,,,36.2,,,,
192,2017-08-02 14:00,31.1,,1.5,110,62,27.9,22.9,1004.2,1007.6,.6,1.99,,,,,,,1537,,,38.5,,,,
192,2017-08-02 15:00,31.8,,1.3,110,57,26.8,22.2,1003.5,1006.9,1,2.11,,,,,,,2000,,,39,,,,
192,2017-08-02 16:00,31.9,,1.1,110,57,26.9,22.3,1003.1,1006.5,.6,1.28,,,,,,,1881,,,36.8,,,,
192,2017-08-02 17:00,32.1,,1.4,70,55,26.3,21.9,1002.4,1005.8,.9,1.17,,,,,,,1987,,,35.4,,,,
192,2017-08-02 18:00,30.3,,.8,200,64,27.6,22.7,1002.5,1005.9,.6,.51,,,,,,,1993,,,31.9,,,,
192,2017-08-02 19:00,28.1,,2.5,180,71,26.9,22.3,1002.6,1006,0,.07,,,,,,,1829,,,28.6,,,,
